,Genre,Track Name,Track ID,Popularity,Loudness,Tempo,Duration_ms,Energy,Key,Instrumentalness,Speechiness,Valence,Danceability
576,anime,BRAND NEW WORLD,1cFogni69OnBqJofDniUAu,15,-4.218,160.091,259587,0.97,1,9.43e-06,0.172,0.606,0.556
577,anime,SMILE FLOWERS,2cOwBHdnKX7paevXtIMyco,5,-3.457,132.99,283933,0.899,8,0.0,0.0421,0.818,0.685
578,anime,FLY HIGH!!,46otlpQFL4eQA99CserOcP,39,-1.48,94.558,246000,0.964,11,0.0,0.0733,0.346,0.476
579,anime,平行線,4icebBgrSKp7ah4JydnMCO,30,-0.642,191.081,299187,0.884,8,0.0124,0.0735,0.635,0.384
580,anime,君色シグナル,2vhWXOBSbSxpONUmV89gQr,14,-2.652,163.889,285187,0.917,6,0.0,0.0806,0.635,0.476
581,anime,To All Tha Dreamers,2QPpztr5gbfunhUUszudtj,23,-6.924,116.009,316573,0.774,11,0.0,0.0796,0.673,0.75
582,anime,カラフル。,2mBVtiLPZGVNXL2IeRPPUn,31,-4.305,152.93,256733,0.898,2,0.0,0.044,0.814,0.564
583,anime,to the beginning,3PTFSzNX3lbu4hkqhojiX7,24,-5.722,153.423,256053,0.799,2,0.000612,0.0597,0.393,0.325
584,anime,一滴の影響,3Iijc6o5OAik05xE2MTNHl,46,-2.501,94.94,291800,0.949,5,4.83e-06,0.0882,0.535,0.526
585,anime,コンプリケイション,13KTQJsPEoOScrf2vyZ6tK,32,-3.896,138.027,287707,0.84,4,0.0,0.0344,0.685,0.643
586,anime,青春サツバツ論 - Full size,0PY7EFmEa52bsJ12xSq4B5,53,-2.123,146.028,223000,0.983,10,0.0,0.0998,0.499,0.567
587,anime,IGNITE,0EZjVlgsRKTfVKkwU3fCw5,44,-2.41,170.951,244173,0.972,9,0.0,0.259,0.393,0.414
588,anime,恍惚パラダイム,5Cql6vSnYpIBciIBdMqDDD,1,-3.141,124.0,267827,0.916,7,0.0,0.0708,0.849,0.611
589,anime,Mirror,39bV7f9bUFxOvRmLcbi3y0,39,-3.831,127.028,236587,0.916,6,0.0,0.0684,0.471,0.518
590,anime,IN MY WORLD,3kjsitsCuMB2RCDWSUtA10,28,-2.6,190.023,206907,0.98,1,0.0,0.184,0.711,0.461
591,anime,キミのとなりで,0QtT0gxeRmLG03128tX4bq,5,-4.007,134.028,231413,0.967,3,0.00138,0.0418,0.62,0.709
592,anime,BEAUTIFUL=SENTENCE - Duet,16aN1qSwpkXjgae7e6NhX6,23,-2.022,150.034,248373,0.98,11,0.000107,0.203,0.715,0.585
593,anime,星灯,3zcXqrRZCNGZk8MY5KBIDl,30,-9.508,135.077,254000,0.749,0,9.85e-05,0.047,0.657,0.581
594,anime,Rage of Dust,25KUPF5gNRASy9jLpw7g8H,37,-3.196,119.984,200013,0.947,8,6.66e-06,0.0719,0.623,0.557
595,anime,愛してる,2S0GSD3rMN4jad3rb146TX,19,-9.108,74.972,318053,0.308,1,8.96e-05,0.0271,0.309,0.501
596,anime,Survivor,6hBGKrQ3LVsgXL3hSE437b,28,-1.197,162.051,221133,0.976,2,0.0,0.0911,0.41,0.4
597,anime,Art as,4t8z5NkXyF6zJlHbHqGqjk,20,-7.248,103.951,198029,0.937,2,1.27e-06,0.0673,0.627,0.551
598,anime,這いよれOnce Nyagain,0lp0B2RhwMgSIyrwct9Yfs,28,-2.927,139.939,232573,0.986,8,0.0,0.141,0.557,0.667
599,anime,Ima Hanashitai Darekagairu,2697T8LStRvfSRJCCM7agG,23,-4.002,139.966,264080,0.887,4,0.0,0.0353,0.452,0.616
600,black-metal,The Majesty Of The Night Sky,4Jdx6MqcIAxSrjylSyNidF,0,-5.69,103.284,293027,0.939,4,0.823,0.0953,0.0349,0.143
601,black-metal,Rebirth,1AKgIsFejpLM7TWebnZpeT,0,-5.505,114.838,393973,0.979,2,0.357,0.103,0.0371,0.228
602,black-metal,Funeral Fog,1m69yRnNyPY3sbEFdj1MR5,0,-9.435,150.933,347253,0.96,6,0.906,0.102,0.122,0.12
603,black-metal,Retribution - Storm Of The Light's Bane,5siwqJepQkbKKaAmLRveYY,0,-6.785,117.276,289893,0.993,9,0.879,0.133,0.223,0.194
604,black-metal,The Hordes of Nebulah,64eCYOYObkR2hP0BRbg2pw,0,-6.612,128.532,333027,0.835,5,0.00717,0.0653,0.241,0.2
605,black-metal,Master Of Disharmony,50KzLezRqsNDQbty6uQWNK,0,-5.637,106.551,255200,0.958,9,0.545,0.0766,0.124,0.153
606,black-metal,Hvis Lyset Tar Oss,0QRrZdjaYuPHjgZhF2wMl1,30,-11.313,131.778,484627,0.919,1,0.922,0.0557,0.032,0.23
607,black-metal,Infernal Eternal,1E1BrfF3F2s0Kf5FcrM5Fq,0,-4.342,94.482,282027,0.988,11,0.632,0.106,0.0377,0.145
608,black-metal,Raise The Dead,4Y1VFo8NjEElIC4c19hmTY,0,-9.43,139.205,220627,0.6,11,0.947,0.0544,0.136,0.2
609,black-metal,Yggdrasil,6QoEyCfoaQv1nrGnF18Wwn,20,-14.116,139.541,323467,0.336,2,0.69,0.0288,0.0883,0.294
610,black-metal,In Death's Embrace,4ql6VbLDq8EOxsmI2m7a2Q,2,-5.387,76.442,341733,0.904,5,0.902,0.064,0.164,0.178
611,black-metal,Too Old Too Cold,5tRg6qxOv0X76Zc1Wcku7E,0,-3.279,84.642,181293,0.997,11,0.149,0.0712,0.0397,0.169
612,black-metal,Serpent Sermon,48jJnRqWD2exUMCvLibQU4,0,-6.059,110.421,278400,0.778,8,0.787,0.118,0.037,0.307
613,black-metal,Lost Wisdom,5IZHpZCVn1GnoPlODpsfmx,40,-7.075,134.746,278173,0.71,4,0.806,0.0535,0.182,0.235
614,black-metal,Introibo Ad Alatare Satanas,76IWjb0V3LkDbA2N2YpYQe,0,-5.124,171.369,52600,0.828,9,0.967,0.0684,0.2,0.114
615,black-metal,Buried By Time And Dust,4GkMrAsgfXaKANVWcqJPsn,0,-7.868,103.031,214093,0.98,9,0.436,0.107,0.0612,0.168
616,black-metal,Wrath of the Tyrant - Emperor EP,7KnjogoyMZLLBeAYaOPuaw,0,-8.939,157.427,254493,0.98,1,0.314,0.0933,0.0353,0.154
617,black-metal,A Succubus In Rapture,2StLudkZmt9UnwAhC9JvTA,1,-7.027,107.028,357493,0.708,7,0.624,0.0418,0.253,0.155
618,black-metal,Call From The Grave,2d77egagGyVq5rOtZ75Klb,0,-8.749,129.015,294267,0.822,5,0.921,0.0546,0.0429,0.372
619,black-metal,Mother North,1DLqcWmrPeLNZf9sCoOXRF,0,-6.27,117.012,382667,0.88,4,0.212,0.0605,0.201,0.193
620,black-metal,Where Cold Winds Blow,2eDrFfrtfF9PDCL5yIUphI,0,-5.859,140.073,446013,1.0,1,0.104,0.116,0.0311,0.122
621,black-metal,Temptation,5SXom2SWwb8YxyfpUOQUp2,44,-5.423,135.011,227707,0.925,10,0.0659,0.0336,0.593,0.574
622,black-metal,Moonrise Fields of Sorrow,5kZ3wsZysW4nol8mTuOYZT,19,-5.048,95.237,144707,0.987,0,0.426,0.0852,0.0364,0.274
623,black-metal,Born Treacherous,7eeIiCP5NQuNmUlr0Skp73,4,-5.408,98.931,302067,0.915,2,0.00527,0.0849,0.169,0.25
624,black-metal,"Ea, Lord of the Depths",1BwRPnTsftLcRhvavIlfqX,38,-12.287,130.991,292573,0.897,1,0.93,0.0719,0.146,0.324
625,black-metal,Hordalands Doedskvad part VI,5eOMXvBf2nlmKtExhXdyc8,0,-5.77,108.829,437213,0.745,11,0.792,0.0527,0.263,0.2
626,black-metal,Weakling Avenger,1wAjWZDjeQnRWmITKN1RKt,0,-8.708,148.858,475427,0.98,1,0.654,0.165,0.0355,0.14
627,black-metal,Wound Upon Wound,1P96gRAQmIO4l9OkPnR4e6,0,-7.219,101.516,210707,0.885,1,0.769,0.0912,0.146,0.299
628,black-metal,Freezing Moon,5y27AyPlRI5GS8OrcD3dGz,0,-9.1,90.921,383053,0.975,4,0.606,0.111,0.109,0.16
629,black-metal,Låt Oss Ta Allt Från Varandra,0F0KW33TYuPwtsNzLOeuHG,34,-6.482,123.991,365107,0.905,8,0.589,0.0863,0.0414,0.506
630,black-metal,The Blacksmith And The Troll Of Lundamyri,744QCvAlDJ79jgBsbcr5pq,0,-1.521,150.626,542380,0.963,5,0.652,0.0611,0.179,0.12
631,black-metal,Under a Funeral Moon,2EOPCyEM7DvaMFO5LiPqAr,0,-5.887,144.499,306880,0.994,4,0.0344,0.19,0.182,0.151
632,black-metal,Inno A Satana,5JQJFtmq1NxX1hTFfLg4TT,0,-5.53,78.813,288733,0.912,9,0.836,0.0636,0.0626,0.2
633,black-metal,Vinder Fra En Ensom Grav,2jEBeIZmTcFSOm3k5jUjOY,18,-8.954,153.592,268307,0.975,7,0.949,0.0598,0.15,0.21
634,black-metal,Myr,5tXdsbPCOEZqnuOA0uTNsK,0,-4.578,155.106,333893,0.994,11,0.091,0.149,0.0358,0.111
635,black-metal,Erblicket Die Tochter Des Firmaments,2IPXLiYZh7UjY0R3JWRwM6,42,-8.462,89.384,473307,0.742,4,0.978,0.0518,0.111,0.266
636,black-metal,Funeral Dawn,0D7Hr4KYSmmszFsTjwIdhH,0,-4.056,67.648,351387,0.71,0,0.381,0.0711,0.221,0.245
637,black-metal,With Strength I Burn,7kC70zdvEXPU1wwpgceFH7,0,-4.198,166.602,497600,0.946,0,0.93,0.0996,0.04,0.0852
638,black-metal,Through the Halls of Eternity,6MeAj0jy2lz8zuSAfvdK1U,18,-5.418,96.727,215621,0.997,5,0.694,0.0996,0.017,0.145
639,black-metal,Postludium,3iFPMdScwIaQ16B83yg2Hp,0,-19.357,95.759,93600,0.813,9,0.827,0.604,0.0398,0.259
640,black-metal,Transilvanian Hunger,0Kk2cqtBrf1IkjxWUqFcep,0,-4.902,138.501,369760,1.0,4,0.438,0.133,0.0217,0.271
641,black-metal,Oden Ride Over Nordland,3zkGPo0OWJilO0AkFBa16Q,0,-17.584,150.497,180667,0.411,6,0.924,0.0449,0.118,0.116
642,black-metal,Chainsaw Gutsfuck,5w8AAHmc8V9MgInKZ63TOx,0,-10.836,120.484,212760,0.832,3,0.955,0.062,0.306,0.276
643,black-metal,Soelen Gaaer Bag Aase Need,2XJGpwt2ntcvnCQn44wRop,0,-8.67,90.238,394587,0.902,1,0.854,0.289,0.0622,0.135
644,black-metal,Prayer,0zMixqTNlklgILZO9Wsoyl,0,-4.692,148.828,213227,0.978,5,0.644,0.152,0.0619,0.214
645,black-metal,Vanvidd,09cfIGTNwdMV80T909BZCp,23,-2.096,160.402,426427,0.964,11,0.000957,0.0866,0.157,0.218
646,black-metal,Mourning Palace,4UNTWZ8xNGgHOWXixIt5UP,6,-5.215,127.686,310160,0.935,6,0.824,0.0979,0.208,0.166
647,black-metal,Intro,1SOcy2ih1UUipdmIfcmrh4,14,-8.899,106.39,60047,0.615,10,0.0878,0.0811,0.0393,0.205
648,black-metal,Bloodfrozen,27Z04RG0rzMPdtKWhMLUls,0,-4.346,102.998,259160,0.922,9,0.0294,0.0928,0.0922,0.186
649,black-metal,War,5fkc0pqxmxxmBb8VUmDSoy,0,-7.803,92.272,136120,0.643,11,0.708,0.0445,0.248,0.196
650,black-metal,In the Shadow of the Horns,4PpNELexhMm1KcSZJEopFn,0,-7.485,145.425,417307,0.998,11,0.0123,0.12,0.035,0.157
651,black-metal,Fraverdenstreet,7cfSUJKaBaVOw1GpgmoHcH,19,-15.056,131.684,63480,0.941,6,0.000746,0.0862,0.0237,0.225
652,black-metal,The Sighting Is a Portent of Doom,7HGxJ1IIC9tDcjI30Nr8da,0,-8.684,110.307,247547,0.889,0,0.00305,0.092,0.0713,0.259
653,black-metal,Sign Of An Open Eye,1g3x6D02tavBLvL4dsfgkc,0,-5.301,78.042,244707,0.761,1,0.682,0.0549,0.241,0.0726
654,black-metal,I Am the Black Wizards,1i8We7cPkailyyYLRQJUPa,0,-5.68,104.082,360840,0.954,0,0.908,0.0765,0.107,0.145
655,black-metal,Slottet I Det Fjerne,3JIZwgiAwrcBWa9qMHH2SY,0,-3.934,140.883,285160,1.0,6,0.892,0.135,0.0121,0.207
656,black-metal,In League With Satan,2FzykVJ57tfG6Zf0jCF6bL,0,-11.885,104.708,211733,0.792,6,0.105,0.0604,0.52,0.416
657,black-metal,The Demiurge Molecule,10n1CzPpPNpbeSD2LGNmEY,1,-4.807,76.855,329493,0.938,2,0.00631,0.0657,0.198,0.184
658,black-metal,A Sign For The Norse Hordes To Ride,4sTk4HIYrhU0kTus73pnNn,24,-9.498,87.805,155053,0.881,5,0.819,0.0577,0.0328,0.195
659,black-metal,A Fine Day To Die,6BzW6WSOL3ay7sz3rEilZ6,0,-5.35,127.678,508533,0.976,0,0.876,0.105,0.0381,0.179
660,black-metal,Stigmata,7ubXwrQVijQpdo2fERvEMR,0,-3.813,111.987,307373,0.968,3,0.845,0.0861,0.0382,0.373
661,black-metal,Jotunblod,6tmJSsTQ2KShyigcycO8Nq,17,-8.021,174.409,247347,0.997,4,0.802,0.145,0.0341,0.156
662,black-metal,Inn I Slottet Fra Droemmen,2dClvQn2hYb8R1sAmj7qGJ,28,-11.824,132.144,471573,0.985,0,0.828,0.106,0.037,0.163
663,black-metal,In My Kingdom Cold,4RPzvxFUHezor3c51psPmW,1,-7.223,68.027,434933,0.915,2,0.785,0.0883,0.0726,0.124
664,black-metal,Dracul Va Domni Din Nou In Transilvania,3upAku7DtVcBkuzKboFDXr,0,-5.393,136.171,338027,0.943,8,0.0,0.103,0.13,0.179
665,black-metal,Black Lava,19BzVRgeqeNovo6x68jwtw,16,-5.67,125.151,871827,0.828,5,0.523,0.0383,0.278,0.252
666,black-metal,Alsvartr (The Oath),1VQ6t7Vjnegm7Hb1OcFUrM,0,-11.215,134.264,258360,0.411,9,0.313,0.0326,0.0661,0.26
667,black-metal,Allegiance,7lVnV9VxsABxEQTS5EOADQ,1,-4.481,123.542,349280,0.977,11,0.193,0.142,0.039,0.19
668,black-metal,Over Fjell Og Gjennom Torner,4PVVxjyzhfXFaMUzgyntmq,0,-4.328,134.425,148907,0.999,0,0.253,0.139,0.0165,0.158
669,black-metal,Arctic Swarm,5gtJnjHTSv26FzBr7Dswjc,0,-4.302,134.756,241813,0.932,9,0.883,0.067,0.113,0.156
670,black-metal,Bondage Goat Zombie,33DHSIXgy87e3FmYLdIsGg,0,-1.679,122.764,241227,0.982,0,0.247,0.134,0.0707,0.321
671,black-metal,Into Utter Madness,11ylpgM2WJ86uCq796PkzI,0,-5.73,112.322,280920,0.923,5,0.888,0.261,0.0352,0.246
672,black-metal,Blood Stains the Circle,42qOLjO8DqTer4cxpySQF3,0,-7.393,89.169,162200,0.99,10,0.917,0.109,0.0375,0.105
673,black-metal,From The Deeps,0nxKmChcuzCO7mk36X5o5p,1,-5.043,145.964,385962,0.982,9,0.923,0.131,0.0339,0.127
674,black-metal,Hordalands Doedskvad part I,1iOCpO6tlqnrgMOG9epX8z,0,-5.272,150.937,463080,0.907,0,0.823,0.0637,0.132,0.124
675,black-metal,Pagan Fears,0rOfyoTBeq6PZu90mZH4ML,0,-8.208,149.875,380853,0.963,4,0.896,0.0641,0.0676,0.122
676,black-metal,Battles in the North,64QlOYDUVsEi4IATvLvWMi,37,-4.335,101.328,251797,0.985,5,0.637,0.0813,0.0314,0.22
677,black-metal,Quintessence,2hPpUDME59THtvTZHPyxgR,0,-5.273,137.351,456907,0.738,7,0.000179,0.051,0.276,0.149
678,black-metal,Havenless,5XsxbIQeESqlp2BwHyZ8x7,40,-7.016,135.413,335333,0.85,4,0.53,0.0665,0.696,0.33
679,black-metal,Azrael,33y7Wsj0tIHcrIJgshk31u,0,-5.519,184.497,186360,0.994,11,0.783,0.142,0.0348,0.0704
680,black-metal,For The World To Dictate Our Death,3A8bxJjKyrviu9hUV6pjc9,1,-3.634,130.08,286547,0.977,1,0.0161,0.121,0.138,0.427
681,black-metal,Suns That Sank Below,4CfePXEADxJg3SKUYwIOPk,17,-7.643,166.768,166394,0.91,9,0.85,0.0947,0.082,0.0913
682,black-metal,War,5fwkL23a23iIMUsOOABVc3,41,-11.093,175.939,150467,0.785,9,0.0161,0.0476,0.535,0.178
683,black-metal,Woman Of Dark Desires,7rlUFZ9Uz1v3gLjMuotPWs,0,-8.689,89.771,247093,0.873,11,0.944,0.0348,0.186,0.394
684,black-metal,Yttligare Ett Steg Närmare Total Jävla Utfrysning,7hBxsYAsjq9R15bxDkb7bX,26,-8.037,122.118,382693,0.84,1,0.507,0.0533,0.258,0.348
685,black-metal,Possessed by Satan,4ufYd8imTQ5Tfjk3YcK9w9,0,-8.982,128.4,290413,0.998,1,0.291,0.0947,0.0373,0.194
686,black-metal,Key To The Gate,3kwYRUqVWPpM42ym5VmXOH,33,-9.89,136.3,314933,0.778,4,0.903,0.061,0.0975,0.153
687,black-metal,Cursed In Eternity,6oIBnKsTp9WShpmj39Y68f,0,-7.148,178.787,310147,0.851,8,0.896,0.0881,0.0846,0.0711
688,black-metal,Into The Infinity Of Thoughts,09JeoCSR7bg1ZNZWcaGv9K,0,-5.599,74.4,546133,0.943,7,0.822,0.0718,0.0665,0.0709
689,black-metal,Night's Blood,6vYcthufo4nzcoYf5mKH9x,0,-7.347,117.28,401693,0.992,9,0.235,0.199,0.0385,0.182
690,black-metal,The Sacrilegious Scorn,7IJwsO9bbRVL8IRWT1emxu,0,-3.923,85.107,238785,0.921,10,0.192,0.13,0.074,0.142
691,black-metal,The Rise Of Darkness,1Bs4RdeObmUsuBnuE7xuCS,0,-5.335,99.999,347987,0.966,2,0.889,0.0787,0.0718,0.37
692,black-metal,Summer of the Diabolical Holocaust,2KkT44289trWgUquUbHKr5,0,-5.912,142.272,320173,0.951,6,0.854,0.0719,0.116,0.138
693,black-metal,The Rite of Our Cross,3kJAaCLkR4RT1VNuR2uFG0,21,-7.401,117.809,345600,0.93,10,0.123,0.113,0.214,0.368
694,black-metal,Curse You All Men,11I2j9VxrmJLzDsCiZGIpX,0,-2.829,81.127,281000,0.935,4,0.796,0.117,0.0344,0.0729
695,black-metal,The Golden Walls Of Heaven,6hfVtn19gHDk8bO05QB5jN,0,-9.364,119.442,322893,0.97,11,0.917,0.127,0.0374,0.294
696,black-metal,Return to the Eve,1vZSijXLvCDqLpnEvn2N7e,0,-6.58,134.726,247667,0.929,10,0.744,0.036,0.317,0.355
697,black-metal,Triumph,3wwOzu4Bwt01EtgHxgntIx,24,-4.414,141.34,340915,0.966,4,0.666,0.123,0.0576,0.159
698,black-metal,Within The Abyss,0AnfcHtCViS8FWZmzUK6fZ,0,-6.192,75.898,223507,0.883,8,0.00201,0.0852,0.382,0.205
699,black-metal,Nar Sjelen Hentes Til Helvete,3TrQjknSarwUfUYD0qvE61,21,-8.878,162.622,273733,0.912,9,0.888,0.087,0.134,0.119
700,bluegrass,17 Cents,5yIRQS6QkvmSbB5QPBBCoj,12,-7.088,99.864,160747,0.68,7,0.00029,0.0293,0.779,0.631
701,bluegrass,Smoothie Song,0ETiP5S8lbp8w6O7hc70Kk,42,-11.001,110.104,200613,0.522,7,0.0424,0.0372,0.523,0.531
702,bluegrass,Separate,7fLDLHqWDzwJitppvtOBBx,0,-7.892,126.304,211773,0.609,2,0.00571,0.0279,0.793,0.577
703,bluegrass,"Guitars, Whiskey, Guns And Knives",1QdVTJ1GEMnL1xhx5APGdy,41,-5.109,105.401,154293,0.772,9,0.00281,0.0361,0.634,0.529
704,bluegrass,"Down To The River To Pray - From “O Brother, Where Art Thou” Soundtrack",5tePn9lOIMHfFaqoTxFrio,1,-15.227,131.375,175973,0.166,4,0.0,0.0859,0.549,0.526
705,bluegrass,Little Lion Man,6b5rA9rthDbZDOQp9UbOgl,5,-8.051,138.579,245173,0.492,5,3.2e-05,0.0272,0.455,0.517
706,bluegrass,On And On,2wpUzE0HzV5IWJXMwWh0Wm,0,-11.235,104.697,168280,0.598,7,0.00988,0.0407,0.775,0.67
707,bluegrass,No Concern of Yours,5cEt3GIleqHgrtBEBQifso,29,-8.243,123.883,248320,0.509,8,3.33e-05,0.0366,0.249,0.344
708,bluegrass,Burnin' The Woodshed Down,4qMWGjTsvyvA9hJIudeKNv,34,-5.971,98.55,204920,0.586,7,0.00116,0.0281,0.544,0.597
709,bluegrass,Methamphetamine,3kp1DqoICwe4Vhf2zVzpUW,50,-6.969,123.935,327760,0.589,4,2.69e-06,0.0269,0.665,0.604
710,bluegrass,"I Am A Man Of Constant Sorrow - From “O Brother, Where Art Thou” Soundtrack / Radio Station Version",5AhDb4oM6f4YmHPXW123Fg,2,-13.063,85.917,190000,0.308,5,0.0,0.0274,0.721,0.568
711,bluegrass,You Can't Stop The Changes,06wAmlWPp1yk7iVzRPUPRB,24,-6.286,176.718,235480,0.723,9,0.000121,0.0318,0.762,0.473
712,bluegrass,Wayside (Back In Time),4z5dHFzFNUUAoHe1IAAPNR,26,-9.986,161.6,165027,0.656,7,0.321,0.0328,0.824,0.417
713,bluegrass,Words Unspoken,490VPBUaXlSqNM0y5zP7H5,28,-9.874,105.002,172907,0.524,2,0.934,0.0296,0.535,0.444
714,bluegrass,Carry Me Back,47dDJa6XHvJ7PnyBdZOVTH,0,-5.243,136.108,160693,0.921,2,1.58e-05,0.0401,0.962,0.684
715,bluegrass,Blue Grass Special,1xE9602DPXPsL0WeA4NMJ8,17,-17.159,111.766,144093,0.368,9,0.878,0.0887,0.965,0.631
716,bluegrass,I Don't Have to Live This Way,109p1Flkzuu5lc6BHQiym3,21,-7.554,98.884,123227,0.577,2,0.0,0.0263,0.718,0.61
717,bluegrass,Half Moon Rising,4gZj747rqIG0XeqhhjzZoY,0,-8.826,198.163,271027,0.49,9,1.16e-05,0.0424,0.66,0.45
718,bluegrass,Duluth,2fo0fNRlFvEr7WZXRDBNFn,0,-6.902,113.5,181133,0.382,11,0.0692,0.0285,0.351,0.503
719,bluegrass,I Will Wait,71O1jD7bF3cdMPvPi186V6,6,-5.056,131.004,276720,0.776,1,0.00314,0.0349,0.429,0.477
720,bluegrass,Flint Hill Special,6Wbjfa2ak6ynbaDf2DFdpL,38,-8.56,157.48,165093,0.656,8,0.823,0.0301,0.976,0.338
721,bluegrass,"Hard Time Killing Floor Blues - From “O Brother, Where Art Thou” Soundtrack",3qFPNAWVGibpA0SV4Vn80F,0,-25.669,142.548,162427,0.0188,2,0.0643,0.0437,0.379,0.477
722,bluegrass,This Girl,3T3GGKQhwTf539CwMfpxzM,36,-6.711,113.272,218933,0.732,8,2.13e-05,0.0332,0.547,0.561
723,bluegrass,Tear It Down,1pKLe3LZxAqNWTTNNA8nks,30,-6.335,138.488,131133,0.662,7,0.0,0.127,0.854,0.673
724,bluegrass,High On A Hilltop,70JSUSFt6rg3YjUJhXaoRz,0,-8.857,143.582,162067,0.807,2,0.000439,0.0304,0.969,0.483
725,bluegrass,Bird In A House,1rbVHN9kCEauy7JQ1QnvHa,40,-6.083,156.613,328800,0.818,9,0.00361,0.0322,0.742,0.492
726,bluegrass,Annabelle Lee,0ZVO3u5AqUmAWdaxCaNI9Z,34,-6.82,119.988,189547,0.616,7,3.23e-05,0.0289,0.152,0.61
727,bluegrass,Tomorrow Is A Long Time,042IWvSH6Hl3zL9texLQyM,30,-16.548,95.951,216307,0.196,10,0.0135,0.0301,0.444,0.58
728,bluegrass,Ways Of Man,4spHHkj7M0PrsaNkcdgvMm,0,-12.137,141.848,260507,0.254,7,0.00603,0.0281,0.312,0.713
729,bluegrass,Prisoner's Song,4w2Llst4ZFmTSqDsDmjEk7,0,-9.798,105.711,161907,0.533,2,0.000385,0.0319,0.947,0.643
730,bluegrass,Cornbread and Butterbeans,0Szig4psER1ESRarCgahmn,40,-8.477,110.983,189760,0.454,7,0.0,0.0367,0.793,0.67
731,bluegrass,Don't Look Down,73EFmhx2tU7sN9YvnegEj0,23,-6.915,132.218,199667,0.749,2,0.947,0.0333,0.756,0.514
732,bluegrass,Gravity Rides Everything,5ufFQnetTXvmGKjUkaBr7j,26,-7.799,122.079,285560,0.877,4,0.00293,0.0371,0.791,0.612
733,bluegrass,Big Time In The Jungle,4kuL3qL3Rji3JWj0pmlqF2,39,-8.865,97.221,169973,0.505,7,0.0,0.0412,0.885,0.688
734,bluegrass,Bury Me Beneath the Willow,2DOYz1BhYL8APljVhypdgf,25,-12.364,84.9,226173,0.255,7,1.33e-06,0.0372,0.641,0.452
735,bluegrass,Blue Grass Ramble,06agX6iFrc2JFojMHvu5aM,7,-9.049,155.746,133893,0.873,10,0.919,0.0363,0.949,0.39
736,bluegrass,Rare Bird Alert,5VUTiGp6CYP024gcbu4uE8,28,-6.134,135.686,159827,0.789,2,0.0535,0.0377,0.772,0.514
737,bluegrass,Again,7FLsIhIjG5HsnZg81dFdMv,0,-10.239,115.438,195773,0.23,4,0.000953,0.0288,0.173,0.614
738,bluegrass,To Be With You Again,021asQ4PYYW1LJgPvct24i,0,-6.97,115.253,214120,0.498,5,0.00012,0.0426,0.614,0.626
739,bluegrass,Adelaide,7kdGXss210f3C1yq68Wbed,21,-10.026,111.021,173013,0.524,2,0.6,0.0359,0.589,0.635
740,bluegrass,"In The Jailhouse Now - From “O Brother, Where Art Thou” Soundtrack",6itgqzS0yBZ9OYYkSU6Qm5,0,-12.589,142.838,216093,0.302,11,2.86e-05,0.0448,0.844,0.562
741,bluegrass,In The House Of Tom Bombadil,5p5S50sTbxikUj5PE11bGS,31,-9.104,141.694,226160,0.699,7,0.9,0.034,0.671,0.367
742,bluegrass,Every Time You Say Goodbye,154FgpqEhchRwO3yEYLD8v,0,-10.981,106.542,195800,0.423,4,0.285,0.0289,0.75,0.715
743,bluegrass,Purple Haze,1V9KNH4YAyJ1JchUELTCUk,9,-8.78,145.697,201360,0.488,9,0.946,0.0467,0.819,0.623
744,bluegrass,Ten Feet Tall,3ALem2cU9XKuWT4CLAeDMK,48,-10.768,154.235,166800,0.497,11,0.00369,0.036,0.82,0.545
745,bluegrass,Kentucky Waltz,5QxFXLCEqY0Sm0uBEf4grh,17,-13.042,123.302,166160,0.196,2,0.129,0.0325,0.565,0.568
746,bluegrass,Victory,2yqbORIwuQWkwaLPcgOy3F,0,-7.761,121.552,235013,0.717,9,0.00216,0.0329,0.563,0.454
747,bluegrass,"Didn't Leave Nobody But The Baby - From “O Brother, Where Art Thou” Soundtrack",0nXCeMVvAVDZGY4CW53VUl,2,-16.448,107.78,117800,0.108,10,0.0,0.0561,0.273,0.602
748,bluegrass,Don't Pick Me Up,2lXkUdFnBASPAWhLSuNbI9,20,-7.805,120.937,193053,0.634,9,0.00164,0.0309,0.7,0.575
749,bluegrass,Float On,6XvMLLAyNZaAXFvEpFDH4M,35,-7.987,120.316,253640,0.682,9,0.0166,0.031,0.714,0.708
750,bluegrass,Foggy Mountain Special,68F3jtZbs3AB9XyL9Gv21X,25,-9.869,109.584,121973,0.488,8,0.94,0.0635,0.971,0.625
751,bluegrass,Missy,3ohJejAvKVqepuynBfMYea,26,-18.215,114.317,233587,0.14,2,5.8e-06,0.0401,0.133,0.546
752,bluegrass,If It Hadn't Been For Love,1dUTVfSJIbZoAvuxrgqvjz,4,-7.258,160.198,238640,0.449,9,3.17e-05,0.0446,0.587,0.484
753,bluegrass,Little Sadie,7d7BzLtHVtPGPle4HcOiMw,0,-6.103,110.198,239080,0.802,9,0.345,0.0302,0.482,0.539
754,bluegrass,Carry Me Back to Virginia (from 'Carry Me Back' Album),79b5Zdvhcj9bSbc0XIWhzq,0,-5.234,136.093,160512,0.921,2,1.47e-05,0.0428,0.96,0.687
755,bluegrass,Live And Die,19n9s9SfnLtwPEODqk8KCT,54,-5.083,118.015,271187,0.779,11,1.77e-06,0.0269,0.58,0.585
