Genre,Popularity,Loudness,Tempo,Duration_ms,Energy,Key,Instrumentalness,Speechiness,Valence,Danceability
forro,7.31,-7.691030000000003,120.96056999999999,211750.39,0.7278549999999995,5.06,0.042996808399999996,0.05946700000000003,0.7781119999999998,0.6416200000000002
french,12.597938144329897,-8.834175257731962,115.9601649484536,200997.56701030929,0.531123711340206,5.969072164948454,0.04962097948453611,0.07319278350515465,0.5638340206185567,0.5812577319587628
garage,12.712765957446809,-7.301765957446809,131.31829787234034,239460.10638297873,0.7783723404255319,5.446808510638298,0.13001732872340427,0.10206063829787232,0.6702872340425532,0.6303191489361702
german,27.82758620689655,-6.131977011494255,123.74290804597703,225856.33333333334,0.728183908045977,5.068965517241379,0.01553094528735632,0.09605632183908046,0.5724482758620688,0.657080459770115
gospel,29.31,-6.910599999999999,117.59666999999997,328745.81,0.6290800000000002,4.63,0.0003079437999999999,0.08443099999999998,0.420231,0.5150999999999999
goth,10.8,-7.2974999999999985,129.00742999999994,272221.17,0.7560199999999998,5.25,0.14305623490000002,0.054785,0.3555499999999999,0.45842999999999995
grindcore,13.151515151515152,-6.419393939393942,118.129101010101,108003.37373737374,0.9477070707070705,4.313131313131313,0.6255499443434341,0.13604646464646467,0.14109090909090904,0.25003535353535356
groove,19.979591836734695,-9.004744897959181,117.39425510204084,243044.0306122449,0.6350000000000002,5.26530612244898,0.02570106775510204,0.05804897959183676,0.7147193877551018,0.6797551020408166
grunge,27.741935483870968,-7.861580645161292,127.172129032258,260285.1075268817,0.7598602150537631,5.150537634408602,0.11955866505376347,0.051376344086021514,0.4367860215053763,0.41761290322580624
guitar,30.185185185185187,-8.104111111111111,130.2053456790124,275188.18518518517,0.7346543209876542,5.172839506172839,0.18642160135802469,0.06042592592592594,0.5452814814814811,0.44512345679012355
happy,37.6271186440678,-5.751186440677966,118.45140677966101,219023.61016949153,0.7672372881355934,5.016949152542373,0.014180176610169497,0.06565084745762714,0.6833389830508475,0.6797118644067796
hard-rock,24.13131313131313,-7.1493737373737405,127.2184242424242,268177.54545454547,0.7806060606060606,5.252525252525253,0.04595791303030303,0.06275959595959596,0.4789292929292927,0.46108080808080815
hardcore,14.907216494845361,-8.500886597938146,128.45577319587625,135652.49484536084,0.8621443298969069,5.020618556701031,0.15273915938144325,0.09325360824742267,0.4271453608247419,0.37164948453608243
hardstyle,16.94,-5.234050000000001,139.88663000000005,291692.68,0.8893899999999997,5.77,0.21784922220000003,0.10047999999999999,0.3312420000000001,0.5565400000000001
heavy-metal,30.815217391304348,-5.211065217391306,127.79506521739131,270107.6630434783,0.9243913043478259,5.782608695652174,0.18830939978260872,0.0896858695652174,0.34065217391304353,0.40792391304347825
hip-hop,58.60606060606061,-7.190161616161617,120.46149494949499,227529.7373737374,0.6127474747474747,4.555555555555555,0.00750275131313131,0.21718080808080809,0.4565010101010102,0.7513838383838384
holidays,3.31,-13.091780000000002,117.22547999999998,186042.35,0.27784899999999996,4.52,0.08186090250000001,0.051338999999999996,0.41872100000000023,0.43723999999999974
honky-tonk,38.474747474747474,-7.05886868686869,128.56391919191913,212083.29292929292,0.6639595959595961,5.02020202020202,0.011802427272727279,0.03753131313131313,0.6049393939393941,0.5884848484848487
house,21.33823529411765,-5.280191176470588,127.26613235294117,265851.5882352941,0.8000294117647058,4.720588235294118,0.2712592401470588,0.07852647058823534,0.3600426470588236,0.6406617647058825
idm,20.21505376344086,-12.286591397849467,124.94946236559134,280584.8817204301,0.6084752688172045,4.946236559139785,0.7069530838709678,0.10045913978494625,0.31259354838709674,0.5418709677419354
indian,24.53,-7.882450000000001,117.84478000000001,308415.28,0.6566799999999999,5.54,0.0021446949,0.077504,0.5817910000000001,0.6279600000000001
indie,44.525252525252526,-7.2894848484848485,119.0035959595959,231623.9393939394,0.658353535353535,5.373737373737374,0.16731803525252528,0.05780505050505051,0.4815878787878786,0.5618787878787878
indie-pop,40.31395348837209,-6.204046511627907,126.26587209302329,233763.68604651163,0.7322906976744185,5.0,0.10522266790697674,0.051803488372093025,0.5194232558139534,0.5328139534883722
industrial,19.29591836734694,-8.248173469387751,127.33359183673478,286971.693877551,0.8356836734693878,5.26530612244898,0.36385380234693887,0.059275510204081665,0.4568602040816326,0.5695510204081633
iranian,22.39,-7.989649999999999,127.88788999999993,268510.57,0.6225100000000001,5.45,0.020558326199999997,0.078505,0.6320259999999999,0.5864299999999999
j-dance,11.32,-5.816820000000002,123.54514999999996,302882.45,0.8218700000000001,5.57,0.20920652770000003,0.059147000000000005,0.5756270000000001,0.6550840000000002
j-idol,10.505050505050505,-3.410040404040405,137.6736161616162,255584.202020202,0.9038787878787878,5.0,0.03854305464646465,0.07065959595959595,0.6026363636363636,0.5493535353535353
j-pop,18.50526315789474,-5.236821052631579,121.36828421052633,265473.25263157894,0.7322442105263158,5.515789473684211,0.023988372105263157,0.06325263157894737,0.5279978947368421,0.5941263157894737
j-rock,15.581632653061224,-4.286387755102039,136.40604081632648,241423.0306122449,0.850642857142857,4.428571428571429,0.055332549285714266,0.07333877551020408,0.5169479591836736,0.4703571428571427
jazz,30.444444444444443,-14.518898989898993,115.02025252525253,327894.71717171714,0.3060383838383838,4.626262626262626,0.3921621677777777,0.04694848484848484,0.43959898989898993,0.519878787878788
k-pop,4.32,-6.857650000000001,118.80789000000003,213370.6,0.6515869999999998,5.08,0.14033982589999996,0.07800399999999999,0.5070160000000002,0.6105500000000001
kids,9.86,-9.445110000000003,122.09131,183883.16,0.5011589999999999,4.08,0.03660489060000001,0.09315999999999997,0.69186,0.6643300000000002
latin,50.19,-6.509780000000001,122.14555000000001,237864.71,0.65042,5.17,0.0017811525000000002,0.07600100000000004,0.6305099999999999,0.64421
latino,36.80808080808081,-5.5469898989898985,127.96279797979798,235466.58585858587,0.733010101010101,5.747474747474747,0.004630248080808079,0.06968282828282826,0.6749090909090909,0.6467474747474746
malay,16.09,-7.82648,115.60896999999996,267472.88,0.5333979999999999,4.53,0.012276708300000003,0.038003999999999996,0.41047399999999973,0.51579
mandopop,12.94,-8.287849999999999,125.17972000000005,255858.2,0.5014299999999998,5.21,0.0185139684,0.04039400000000001,0.3633300000000002,0.5439599999999999
metal,20.75925925925926,-5.265944444444447,128.1053518518519,270756.75925925927,0.9023148148148152,5.722222222222222,0.07280832666666669,0.0983240740740741,0.303474074074074,0.4179814814814815
metalcore,32.583333333333336,-3.794187499999998,130.03614583333334,225462.9375,0.9507187499999995,5.354166666666667,0.03250424656250001,0.12905729166666666,0.25599479166666655,0.3626875
minimal-techno,6.742268041237113,-10.483144329896906,125.59549484536079,425075.3917525773,0.619855670103093,6.22680412371134,0.8249800999999998,0.07922783505154639,0.3756680412371136,0.7798659793814435
movies,38.470588235294116,-15.000741176470589,109.19872941176475,205389.2705882353,0.3576988235294119,4.564705882352941,0.4734437080000001,0.05803764705882352,0.2662,0.3992882352941176
mpb,14.767676767676768,-10.228050505050508,120.47955555555556,216274.64646464647,0.4920505050505049,5.242424242424242,0.027272164545454555,0.04911414141414144,0.5818080808080811,0.6169999999999998
new-age,25.50515463917526,-13.748319587628869,112.00043298969075,276179.6391752577,0.3789731958762887,4.391752577319588,0.518085777628866,0.04430206185567011,0.2413742268041237,0.4180103092783503
opera,11.0,-17.321181818181813,98.8282727272727,232694.1616161616,0.19234242424242426,5.343434343434343,0.0767526690909091,0.05532525252525252,0.1606626262626262,0.2896565656565656
pagode,11.16,-7.911940000000002,124.65805000000002,214829.39,0.7289599999999998,5.98,3.1151099999999994e-05,0.07354,0.72868,0.60919
party,43.5,-5.975528571428574,115.21424285714286,233338.77142857143,0.6867000000000001,5.385714285714286,0.004175505142857143,0.16129857142857146,0.5396857142857142,0.6928714285714287
philippines-opm,8.89,-8.77431,115.05160000000005,259033.95,0.4688199999999999,5.12,0.025576154500000007,0.03869,0.316565,0.4802000000000001
piano,22.75531914893617,-21.14401063829787,113.59962765957442,251541.75531914894,0.1613464893617021,4.787234042553192,0.7864091004255322,0.04538617021276595,0.16881063829787235,0.3829574468085106
pop,60.76288659793814,-6.064,116.90923711340209,219757.80412371134,0.6449072164948453,5.144329896907217,0.0010713962886597943,0.08971855670103096,0.4572474226804124,0.6851340206185569
post-dubstep,9.938775510204081,-9.390234693877554,129.63873469387755,259083.48979591837,0.6131521428571427,5.73469387755102,0.5092929163265306,0.1542877551020408,0.3589010204081632,0.6100510204081631
power-pop,15.443298969072165,-7.589701030927835,127.01653608247423,217203.7525773196,0.7691546391752577,5.505154639175258,0.05787230711340208,0.045784536082474195,0.6328298969072167,0.49740206185567
progressive-house,10.2625,-5.3814375,128.06132500000007,341045.2375,0.8309,5.4,0.45630636100000005,0.08977750000000001,0.27831875,0.6602124999999999
psych-rock,15.46808510638298,-7.460457446808512,121.26835106382981,242441.0,0.710659574468085,4.957446808510638,0.2687465791489361,0.05291702127659576,0.4538425531914895,0.43187765957446794
punk,24.804123711340207,-5.293896907216495,135.10992783505156,191251.30927835053,0.8865463917525773,5.515463917525773,0.06377215371134021,0.0897536082474227,0.5315463917525775,0.4473195876288659
punk-rock,23.14814814814815,-5.060345679012345,133.431950617284,207852.55555555556,0.8695061728395065,5.419753086419753,0.01352558333333333,0.06724197530864197,0.5834197530864195,0.46739506172839507
r-n-b,48.275510204081634,-7.522479591836732,111.108112244898,242736.306122449,0.5381020408163265,5.3061224489795915,0.0016994433673469386,0.1166785714285714,0.47454183673469386,0.6511938775510201
rainy-day,41.806451612903224,-9.46117741935484,119.35009677419355,255566.66129032258,0.4408854838709679,4.774193548387097,0.08080934032258066,0.03542741935483872,0.3219548387096774,0.5069193548387095
reggae,20.31578947368421,-7.244873684210524,113.16717894736841,231905.06315789474,0.6393052631578946,5.3052631578947365,0.007871113368421051,0.1770705263157895,0.7355578947368419,0.7365473684210527
reggaeton,22.442105263157895,-5.297389473684212,120.6619052631579,224858.63157894736,0.8103894736842107,5.684210526315789,0.0018169255789473686,0.10984421052631577,0.7135894736842104,0.7385578947368422
road-trip,34.638888888888886,-7.1386111111111115,132.76972222222219,243553.02777777778,0.7578055555555554,4.888888888888889,0.0029332175,0.058761111111111104,0.6635277777777777,0.6036666666666668
rock,56.45977011494253,-5.708563218390802,127.69095402298849,237259.0,0.8288965517241381,5.494252873563219,0.03996036804597702,0.07483563218390804,0.5231885057471265,0.4995862068965517
rock-n-roll,24.652173913043477,-7.373710144927536,127.62285507246378,224391.3768115942,0.7724782608695653,5.0144927536231885,0.038596184927536234,0.07113623188405795,0.6665362318840582,0.5461739130434782
rockabilly,16.914893617021278,-7.585148936170213,132.17609574468094,166449.43617021278,0.7557765957446813,5.4361702127659575,0.07006304117021275,0.06016702127659573,0.7562872340425532,0.5312765957446808
romance,44.056603773584904,-7.434830188679245,120.37250943396228,250595.81132075473,0.5866226415094339,4.566037735849057,0.00992417075471698,0.06726981132075474,0.39526603773584895,0.5592830188679244
sad,38.2962962962963,-8.082203703703705,120.64942592592598,247416.62962962964,0.4702592592592594,5.055555555555555,0.025704713333333334,0.045166666666666674,0.3060759259259258,0.516537037037037
salsa,29.93877551020408,-6.857479591836731,117.21131632653062,288895.32653061225,0.7272755102040813,5.0,0.010284467244897956,0.05033979591836732,0.8218571428571426,0.6591224489795919
samba,8.878787878787879,-9.706111111111115,110.33670707070699,216596.68686868687,0.6518121212121211,5.424242424242424,0.040701065353535355,0.10830909090909092,0.7402020202020203,0.6480303030303028
sertanejo,12.41,-5.616810000000004,122.72927999999996,194349.7,0.7729699999999997,5.21,0.0095508723,0.05398900000000001,0.6778700000000001,0.6243500000000002
show-tunes,29.84375,-11.6901875,117.09195833333338,209090.40625,0.38128020833333354,4.885416666666667,0.016617283749999996,0.10397187499999998,0.4144593749999998,0.45988541666666644
singer-songwriter,32.39393939393939,-12.071121212121213,118.63283333333332,241912.54545454544,0.3980757575757574,4.742424242424242,0.08968078727272724,0.04056212121212121,0.43677575757575754,0.53319696969697
ska,15.48421052631579,-6.25961052631579,134.75034736842107,210139.83157894737,0.804242105263158,4.2631578947368425,0.06482589842105263,0.08043263157894738,0.8080105263157893,0.5942315789473687
sleep,39.6764705882353,-12.040205882352941,115.11685294117648,239612.67647058822,0.36753911764705877,5.147058823529412,0.13791333911764708,0.03768529411764705,0.3005764705882353,0.483035294117647
songwriter,22.45360824742268,-10.753731958762888,123.36791752577317,246540.7525773196,0.470137113402062,5.123711340206185,0.044086588453608244,0.040703092783505146,0.47429587628865977,0.524340206185567
soul,21.09090909090909,-8.975545454545452,117.99347727272729,223536.375,0.5579590909090911,5.5227272727272725,0.05485221954545454,0.07495568181818184,0.6885568181818184,0.6359772727272729
soundtracks,35.82142857142857,-16.596940476190476,109.92470238095241,196983.83333333334,0.3098690476190476,4.75,0.6073402861904765,0.04824166666666666,0.15829761904761905,0.3028214285714285
spanish,37.98850574712644,-6.138218390804599,127.29750574712644,235703.02298850575,0.7140344827586207,6.0,0.004154193793103448,0.052162068965517235,0.6814827586206899,0.6802298850574714
study,40.628571428571426,-9.516771428571431,122.43811428571428,241042.3142857143,0.5205057142857142,5.857142857142857,0.25586120399999995,0.05360285714285713,0.38655142857142843,0.5434285714285713
summer,38.16216216216216,-5.58418918918919,123.35245945945944,217385.13513513515,0.7524054054054055,5.054054054054054,0.024366824054054055,0.07017567567567567,0.6302162162162162,0.6590540540540539
swedish,31.939393939393938,-6.506656565656562,121.06084848484853,226757.60606060605,0.7272424242424247,4.878787878787879,0.004464232222222223,0.07172222222222223,0.6351212121212121,0.5820606060606063
synth-pop,42.411764705882355,-6.562392156862745,124.38039215686274,231279.88235294117,0.6791764705882353,4.823529411764706,0.04324567901960786,0.056096078431372556,0.47794313725490195,0.6157450980392157
tango,10.606060606060606,-9.686585858585861,117.31239393939394,210255.67676767678,0.44912121212121203,5.575757575757576,0.3052370064646464,0.06925050505050502,0.5683383838383839,0.6179292929292928
techno,30.51219512195122,-6.492365853658535,131.6025121951219,279687.43902439025,0.8101951219512195,6.341463414634147,0.37639890463414644,0.07651707317073171,0.4363585365853657,0.6492926829268294
trance,15.352272727272727,-7.598920454545455,133.1005227272727,377354.0340909091,0.7920000000000001,5.8522727272727275,0.5073914468181818,0.060612499999999986,0.33445340909090904,0.6058863636363635
trip-hop,21.365591397849464,-9.222537634408605,117.97795698924732,273292.5698924731,0.582989247311828,5.720430107526882,0.32775396827957,0.0610752688172043,0.4004451612903226,0.5943225806451612
turkish,27.897435897435898,-6.3594871794871795,120.78689743589747,246496.10256410256,0.7395256410256408,5.782051282051282,0.00807528282051282,0.055302564102564136,0.6219487179487178,0.6388461538461537
work-out,39.54838709677419,-4.789774193548388,128.31003225806452,228648.87096774194,0.7773548387096775,5.483870967741935,0.0019547299999999996,0.08886774193548388,0.6811290322580648,0.6838709677419356
world-music,9.011764705882353,-12.17667058823529,111.5106588235294,294065.90588235296,0.4862763529411764,5.447058823529412,0.2320450715294119,0.07077411764705883,0.5751188235294118,0.5817611764705884
