,Genre,Track Name,Track ID,Popularity,Loudness,Tempo,Duration_ms,Energy,Key,Instrumentalness,Speechiness,Valence,Danceability
0,acoustic,Take You,2m7DhPeRvWtFSPTVSLO8SV,0,-6.554,126.056,220893,0.723,6,0.000838,0.037,0.44,0.662
1,acoustic,Upside Down,6shRGWCtBUOPFLFTTqXZIC,68,-8.339,102.485,208653,0.655,6,0.000171,0.0431,0.65,0.787
2,acoustic,"I See Fire - From ""The Hobbit - The Desolation Of Smaug""",3B7udSGy2PfgoCniMSb523,74,-20.514,152.037,300840,0.0549,10,0.0,0.0397,0.234,0.581
3,acoustic,Heartbeats,7BzhqmRj3iOZXqMHqiifHr,8,-16.746,87.485,160240,0.15,3,0.731,0.0347,0.316,0.552
4,acoustic,Over The Rainbow/What A Wonderful World,0Cll7d8lmNn05ZOVm5l5va,2,-13.6,85.098,304467,0.16,0,7.58e-05,0.039,0.661,0.676
5,acoustic,The Cave,33e9HtOfO1ye1h8xQ7Foc9,4,-9.463,141.938,215627,0.499,4,4.4e-05,0.0374,0.345,0.592
6,acoustic,With Or Without You (feat. Kina Grannis),4UE2pdunsfhZPJNPFGQCol,0,-9.007,106.327,243187,0.288,5,0.0,0.027,0.114,0.498
7,acoustic,Somebody That I Used To Know,5k3TjK9MbVqxj8VNNsyBoB,38,-7.531,133.812,191750,0.371,0,0.0,0.0406,0.394,0.72
8,acoustic,Home/Dirty Paws,24rFwAcC6eqPvyMuPynVGH,58,-10.89,115.028,173509,0.208,2,0.0,0.0313,0.232,0.663
9,acoustic,Good Riddance (Time of Your Life),6ORqU0bHbVCRjXm9AjyHyZ,75,-7.844,94.605,153467,0.432,7,0.0,0.0302,0.648,0.475
10,acoustic,Little Things,7kSLdGdXLey7pzLsWpdg1h,77,-11.716,110.095,219640,0.222,7,0.0,0.0329,0.556,0.707
11,acoustic,The Girl,2KHFNeIuubGY26Rkx0vYL0,0,-7.591,77.001,362107,0.541,10,4.45e-05,0.0432,0.175,0.31
12,acoustic,Landslide - Live,5YaQ1OHyg5S6fOyBDUyBHN,38,-11.249,145.458,237267,0.248,10,0.000248,0.031,0.403,0.414
13,acoustic,Fever To The Form,0kH34dqX33tTq0ZEyoBFIm,3,-8.929,142.01,252960,0.566,0,0.0658,0.0304,0.237,0.335
14,acoustic,Rolling in the Deep,6ZPJun3hVXkjR62q6GxJh1,39,-10.55,105.006,248147,0.457,0,0.00168,0.0279,0.528,0.799
15,acoustic,Dear Mr. President (feat. Indigo Girls),3LbeKfy4BSviDTbs8dGiTq,37,-7.744,131.702,273907,0.384,10,0.0,0.0316,0.331,0.584
16,acoustic,This,0pJfsPQesJyCnR5XWZyvj9,56,-14.301,152.139,195840,0.0929,11,0.00539,0.0443,0.502,0.588
17,acoustic,Payphone,5h3Wapr8ZukuHRZ5XMMejV,51,-12.106,104.858,184000,0.281,0,0.0,0.0442,0.653,0.757
18,acoustic,To Be Alone With You,3K9PY33TKt25UXX6YymFQq,1,-17.061,141.995,165213,0.185,0,0.848,0.0495,0.342,0.516
19,acoustic,To Build A Home,54KFQB6N4pn926IUUYZGzK,72,-15.399,148.658,371320,0.122,9,0.349,0.0349,0.0735,0.264
20,acoustic,Bloom - Bonus Track,41yIvlFgvGwxq8qTqAR7eG,72,-9.794,96.002,210080,0.416,1,0.000586,0.0246,0.417,0.592
21,acoustic,In the Ghetto,6csLL0MBNVIMx19PfsKsW7,50,-10.592,87.907,177573,0.415,10,0.00356,0.0313,0.418,0.477
22,acoustic,Chasing Pavements (Live at Hotel Cafe),5gcj6l37gMBeSAjFnSKeWh,61,-9.492,78.075,232200,0.267,0,0.0,0.0392,0.202,0.545
23,acoustic,That Should Be Me,48sFSF33FtU6vwTRBMJ6jZ,0,-6.718,140.055,230787,0.632,5,0.0,0.0331,0.289,0.467
24,acoustic,Say Something,6Vc5wAMmXdKIAM7WUoEb7N,77,-8.822,141.284,229400,0.147,2,2.89e-06,0.0355,0.0765,0.407
25,acoustic,Home,3uAAl6zPwIVV6tAQ3wMUvS,0,-10.717,140.689,247002,0.264,2,0.0,0.0345,0.387,0.42
26,acoustic,"Boulevard of Broken Dreams (feat. John Gallagher Jr., Rebecca Naomi Jones, Stark Sands, The American Idiot Broadway Company)",41pFyxOpS119Pb8JEzhx0w,59,-5.87,166.12,262387,0.647,8,1.67e-06,0.0296,0.339,0.417
27,acoustic,Use Somebody,5GASbHpWg9D5ymGu4WeBuo,0,-4.887,124.704,164295,0.414,11,0.0,0.0287,0.163,0.458
28,acoustic,Honey Jars,3fz1cmsAHfr4GMhBh65SyX,40,-16.172,143.673,248787,0.286,1,0.0152,0.0378,0.172,0.525
29,acoustic,She Will Be Loved (feat. Tiffany Alvord),0vXNYk4XKPSly2w858r7CN,0,-5.939,103.128,250653,0.398,2,0.0,0.0297,0.34,0.617
30,acoustic,Hero,3F9HXYYjFhe5OJunn5xsPw,43,-6.273,174.876,190560,0.519,5,3.68e-05,0.0266,0.248,0.344
31,acoustic,From Nowhere - Live At Spotify Offices / 2013,3tWqCtjZOwSWYJCVrRdAP0,23,-7.451,82.913,206565,0.559,4,6.46e-05,0.0313,0.337,0.492
32,acoustic,Budapest,48gsLPdOUEDjr7P8Wvykne,53,-17.961,127.812,202120,0.247,5,0.0,0.0311,0.424,0.706
33,acoustic,How We Do (Party) - Live from Spotify NYC,0gw9t8io80CCz8XuH440PC,38,-5.922,107.302,281653,0.575,7,0.0,0.0999,0.866,0.706
34,acoustic,Hey There Delilah,7z7fquRFQFXt4Dj7ouWETq,26,-8.169,103.999,233627,0.373,2,0.0,0.0281,0.304,0.661
35,acoustic,Poison & Wine,3wsZYuHJrk3lssa7V7jvye,57,-12.729,153.848,219467,0.186,1,7.3e-05,0.0288,0.203,0.285
36,acoustic,Have A Heart,0lrZCmjOffGWaRsSFIxyVw,33,-7.988,134.172,254347,0.399,9,2.48e-06,0.0285,0.383,0.567
37,acoustic,Cannonball,0knqVSsgD7C8yu5yNmQFbA,62,-15.317,147.874,310000,0.284,1,0.000234,0.0326,0.439,0.642
38,acoustic,I Won't Give Up,05pKAafT85jeeNhZ6kq7HT,69,-10.058,136.703,240166,0.303,4,0.0,0.0398,0.142,0.585
39,acoustic,Kids,3Dy8QVSgVB3qNw9Xtc2Jjw,38,-7.393,115.945,235862,0.763,9,2.22e-05,0.0364,0.348,0.67
40,acoustic,Erase and Detach,3guR6HQDbOhJq5r3AcEgBE,0,-16.798,114.645,293053,0.0301,5,0.0408,0.0474,0.0927,0.351
41,acoustic,Closer,5QdS1gpcwIcGzLMcePAg7s,47,-14.559,135.083,172880,0.372,3,0.0493,0.029,0.594,0.546
42,acoustic,Give Me Love,0SuG9kyzGRpDqrCWtgD6Lq,73,-9.864,116.068,526387,0.328,1,0.0,0.0461,0.11,0.526
43,acoustic,All of Me - Live from Spotify Milan,6nyZQ82OI0OujbbFpo3e0K,57,-9.795,133.237,291960,0.15,8,0.0,0.0439,0.383,0.505
44,acoustic,She Don't Like The Lights,2gT7FMqbkW9dG5ILrCcZZw,0,-4.575,123.982,239867,0.913,11,0.00341,0.14,0.524,0.573
45,acoustic,Anna Sun - Live From Spotify NYC,3Syg4GwsW6yFeTbZUqWvYS,36,-10.246,139.473,287040,0.656,10,0.0,0.127,0.558,0.542
46,acoustic,Gravity,4oa14QBfWRDfJy2agySy0L,70,-10.357,168.653,232760,0.275,0,0.0,0.0356,0.232,0.27
47,acoustic,Only Love,3MdYFBIzPf7lSJnI8wi3Ka,5,-9.891,80.305,249173,0.49,8,0.00174,0.137,0.365,0.547
48,acoustic,The General,2tKKxF5LTNcSlVtrLSlaMD,0,-5.964,93.246,245413,0.673,10,0.0,0.182,0.66,0.599
49,acoustic,Home,3lyLqIn8mybyEFTs8JJaLf,69,-9.207,127.631,225907,0.37,7,1.87e-05,0.0306,0.349,0.608
50,acoustic,We Found Love,0gkX5pMlSoxdxgAjJFek74,0,-25.034,198.941,174367,0.0275,1,3.03e-05,0.042,0.315,0.436
51,acoustic,Empire State of Mind (Part II) Broken Down,5sra5UY6sD658OabHL3QtI,73,-7.784,92.959,216480,0.368,6,4.1e-05,0.0341,0.142,0.479
52,acoustic,I Was Only 19 (Live From 'The People Speak'),1dYGSsernyg8N0bMRgtO9Y,39,-15.834,168.051,265000,0.135,10,0.000246,0.0398,0.231,0.413
53,acoustic,Mean (feat. Megan Nicole),2Drc9PoczynmltogkEhrFg,0,-6.974,81.747,240159,0.425,8,0.0,0.0297,0.377,0.459
54,acoustic,Delicate,5mb6SzBnxv1ywFSH9V3uxd,53,-14.502,81.179,312067,0.144,5,0.00112,0.0419,0.147,0.34
55,acoustic,Autumn Leaves - Deluxe Edition,7iBSkXB0pTvZasOLf0Qxk9,57,-12.637,89.013,200756,0.257,10,1.42e-06,0.0299,0.431,0.555
56,acoustic,"Next To Me - Live From Spotify NYC, USA/2012",4Y1ZvAbetcpZsmedL9uhmR,38,-7.939,92.401,220792,0.397,7,0.0,0.0734,0.294,0.477
57,acoustic,Love Me,1iCg2UMRHem15MWK1GqCdP,0,-3.319,124.957,191573,0.868,3,0.0,0.0609,0.632,0.729
58,acoustic,Is Anybody Out There,7JctvuYNGJaZNNvSvM01HA,11,-10.352,169.863,197706,0.345,0,0.0,0.0376,0.314,0.401
59,acoustic,Eavesdrop - Alternate Version,2UBRsk5jRJaGkpHtdEmOoe,25,-12.019,77.835,228600,0.212,4,0.000531,0.0283,0.27,0.67
60,acoustic,How to Save a Life,5fVZC9GiM4e8vu99W0Xf6J,80,-4.08,122.035,262533,0.743,10,0.0,0.0379,0.361,0.64
61,acoustic,Hero Of War,22RL4lzefDSzguxQ5zvYH3,2,-7.022,76.949,253080,0.418,4,0.0,0.0293,0.251,0.637
62,acoustic,Counting Stars,519uJbE3zyKLlToVA65PrP,5,-4.946,121.961,257267,0.7,1,0.0,0.042,0.473,0.665
63,acoustic,Bridges - Live From Spotify London,63Mc8r0sFwYzsNqHsexx5o,31,-10.374,134.404,270652,0.132,4,0.00073,0.0466,0.313,0.426
64,acoustic,Home Again,60yAKwBX4c3hm4uubwzvD2,1,-9.379,86.608,211520,0.373,7,0.0,0.0339,0.269,0.41
65,acoustic,Black Flies,6zZGFzAUk3g2Uae9fLYlDl,1,-13.039,132.063,381507,0.35,8,0.00405,0.0291,0.112,0.573
66,acoustic,Come On Get Higher,38YgZVHPWOWsKrsCXz6JyP,72,-5.699,92.018,215173,0.623,9,0.0,0.0297,0.617,0.672
67,acoustic,Peace,2xwsf9FuFINP1X4FTsqZ7Q,56,-5.965,178.141,215915,0.721,9,0.0,0.0392,0.493,0.449
68,acoustic,Only Girl (In The World) (feat. Alex Goot),3ohNs5SYgwCjnxl8QSjqvR,0,-9.538,118.094,237849,0.56,11,0.0,0.0341,0.467,0.719
69,acoustic,Jar of Hearts,0HZhYMZOcUzZKSFwPOti6m,73,-6.142,74.541,246587,0.348,3,0.0,0.0316,0.0886,0.349
70,acoustic,Imagine,3piY5aMfwEEmXMV6I9kpoi,63,-18.254,141.946,219080,0.179,6,0.024,0.0362,0.374,0.554
71,acoustic,Fast Car (feat. Kina Grannis),6UluzJStuOfZEQXTP3w6R9,1,-9.79,103.087,304293,0.255,10,0.0,0.0278,0.5,0.66
72,acoustic,You're Beautiful (Clean Version),5eu01accYawhzzeZRAcwY6,43,-7.332,166.09,288560,0.321,8,0.000181,0.0328,0.213,0.233
73,acoustic,The Gardener,2kdwtu4L3Fq7vQMvdVgDZs,0,-4.959,95.338,237000,0.531,3,0.0,0.0263,0.418,0.487
74,acoustic,Coming Home (feat. DeStorm Power),48ZZiqwd6V9c7BBgZjJ0pl,0,-6.956,168.054,198191,0.847,0,0.0,0.384,0.544,0.371
75,acoustic,Right Here,6SKxEiP89WRgniJuQ5gR94,0,-4.964,92.033,204187,0.604,10,0.0,0.0443,0.681,0.646
76,acoustic,Don't Know Why,6ybViy2qrO9sIi41EgRJgx,73,-11.775,88.174,186147,0.198,5,1.1e-05,0.028,0.618,0.732
77,acoustic,No Surprises,5UMj02x4nNREgIxzMldm33,39,-15.085,74.278,231507,0.112,0,0.0624,0.0413,0.336,0.391
78,acoustic,The Only Exception,7JIuqL4ZqkpfGKQhYlrirs,70,-6.607,137.715,267653,0.563,4,0.0,0.0272,0.209,0.452
79,acoustic,Half of My Heart (feat. Savannah Outen),3bhEeOaJWG0JDoF1hd2IUm,0,-6.711,118.493,233861,0.759,5,0.0,0.0467,0.811,0.657
80,acoustic,All Around The World,45qSLEJKJTwKTSBOa8LxPY,0,-3.876,127.98,244547,0.822,3,1.1e-06,0.194,0.776,0.697
81,acoustic,Skinny Love,7fXyuQqEBwpKtCa8PomO7B,3,-14.065,77.118,238520,0.26,4,4.59e-06,0.0484,0.112,0.59
82,acoustic,Billie Jean,4zzi2eD2cEPpQ3a307mPPj,63,-8.524,89.646,259920,0.203,9,0.0,0.0668,0.543,0.532
83,acoustic,Bonfire Heart,13ETkZ90sElK5xJuB4cUEt,6,-5.7,118.021,238000,0.821,0,0.0,0.0527,0.449,0.575
84,acoustic,9 Crimes,5GZEeowhvSieFDiR8fQ2im,60,-15.326,136.168,217947,0.139,0,7.73e-05,0.0321,0.116,0.346
85,acoustic,Maria,29U5oQA6is4paPj5m31x4n,0,-6.81,110.996,248293,0.691,6,1.55e-05,0.0652,0.253,0.824
86,acoustic,Warwick Avenue,5Og47k4AHrotP2QP36p5iO,7,-5.814,169.908,226387,0.59,0,0.0,0.0392,0.502,0.493
87,acoustic,Scene One - James Dean & Audrey Hepburn,2Xt2ir0hgXtcfFlAx4rdu9,59,-6.219,77.474,256053,0.579,11,0.0,0.0346,0.569,0.58
88,acoustic,Coming Home - Part II,7yIhQgxdiwLfeDzwEDIFoO,0,-9.293,129.946,164827,0.296,4,5.69e-05,0.0333,0.157,0.564
89,acoustic,When I Was Your Man,0nJW01T7XtvILxQgC5J7Wh,82,-8.648,72.795,213827,0.28,0,0.0,0.0434,0.387,0.612
90,acoustic,Somebody To Love Remix,1sLUurOrUqlrTT0cUVoMnS,0,-4.621,129.99,220160,0.835,5,0.0,0.0283,0.531,0.705
91,acoustic,Hear the Noise That Moves So Soft and Low,4Sx182teh6ZFTko3z4e0Jj,42,-12.129,77.041,240912,0.38,0,0.0459,0.0357,0.384,0.46
92,acoustic,Yellow,7DXlTMw0vkYFRWfQMXoNam,0,-11.307,87.986,267240,0.285,11,0.0,0.0268,0.277,0.64
93,acoustic,See You Soon,1uKzAldJYlwje9HstlwTie,58,-12.779,92.226,171373,0.295,4,1.54e-05,0.0351,0.211,0.369
94,acoustic,Crazy in Love,6m0qBDIhzICOwWMPZdgyVK,58,-9.401,78.906,227500,0.326,7,0.0,0.119,0.489,0.606
95,acoustic,Naïve - BBC Radio 1's Jo Whiley's Live Lounge,6mM3zAPOuNkNDytJCDGz96,49,-14.104,96.885,226307,0.258,11,4.91e-06,0.106,0.43,0.681
96,acoustic,Slow It Down,574GJ55EBM79W6n2V5bL5z,0,-14.42,142.436,307000,0.064,1,0.0,0.0374,0.108,0.428
97,acoustic,Come Away With Me,0Cvjlph1WGbwZY1PlMEtJY,71,-14.304,80.367,198147,0.129,0,1.52e-06,0.0322,0.147,0.363
98,acoustic,We Can't Stop (feat. Bea Miller),2PVU8zHILp6jK4Q7W6rkz8,7,-8.249,80.057,222146,0.347,2,0.0,0.0301,0.36,0.705
99,acoustic,Ho Hey,6su14iUXShlMI5SnEkwe4J,0,-8.267,82.987,129227,0.453,1,0.0,0.0258,0.437,0.687
100,afrobeat,The Click Song,2nlBaiNG1gIRLmsZnTmGbq,0,-6.692,134.647,153893,0.487,9,4.75e-05,0.155,0.716,0.598
101,afrobeat,Ndima ndapedza,1GAVbX6rR2EUPNhmkhuuwW,0,-8.015,118.709,389040,0.83,11,0.174,0.0797,0.921,0.828
102,afrobeat,Beng Beng Beng,1dfXWdnp0hlV3nmyc2stei,0,-7.83,126.026,286000,0.879,5,0.00218,0.072,0.912,0.756
103,afrobeat,Sitya Loss,5a39V8NZADQeq7yxRJ8H7l,38,-4.358,120.022,248477,0.887,7,0.0,0.14,0.953,0.799
104,afrobeat,Incha Allah,1BCyR2lgamKcOdXWHOhGi7,22,-6.475,134.003,245160,0.63,9,0.000368,0.0268,0.254,0.511
105,afrobeat,Clandestin,4jvfzleLDS7kAcCzBurkQn,0,-13.386,86.357,239080,0.319,4,9.87e-05,0.0657,0.522,0.506
106,afrobeat,Je pense à toi,67eoj6NRe1VkDxGzslONM2,0,-10.223,106.346,316973,0.423,11,0.00248,0.0265,0.855,0.678
107,afrobeat,Jombolo,64NibWSxMCKaxurg4OW5Dd,0,-6.456,128.086,213809,0.871,0,0.0,0.0648,0.663,0.725
108,afrobeat,Asamkpokoto,7Ksvz2NN997upyzAM9maSq,27,-4.29,116.013,270880,0.814,6,0.000329,0.0378,0.852,0.795
109,afrobeat,Nchi Ya Kitu Kidogo,4Jh36W007VJNNj0O7TSZRe,20,-7.985,122.869,278213,0.703,8,0.0,0.0559,0.919,0.715
110,afrobeat,,5LZryt1VzHQzW7ykNOnQ59,0,-5.708,125.33,335880,0.909,0,0.0,0.132,0.906,0.631
111,afrobeat,Tounka,2qSyR8DkHPX8a3Qmu6HHdD,17,-6.548,134.873,189707,0.648,0,2.32e-06,0.038,0.963,0.731
112,afrobeat,Fantasy,1y9LQZ4gGrGkUC6VRw1mnX,0,-13.396,139.768,138840,0.201,4,0.792,0.0371,0.274,0.577
113,afrobeat,Ukwu,4aTVzrK2pUSSlBq0th31oB,0,-5.248,130.111,187951,0.833,1,0.0116,0.195,0.649,0.803
114,afrobeat,Nou Pas Bouger,6DfYnlR5IrPzVJ4lPhtU6E,22,-8.165,130.489,434320,0.733,6,0.00703,0.0313,0.97,0.78
115,afrobeat,Dirty Money,1LclSylnnHUKdrCZjS0V6M,0,-6.166,112.75,375307,0.956,6,0.47,0.0429,0.893,0.713
116,afrobeat,You Go Kill Me (feat. El),666Ss7MxUYdNbi2OZaLb6s,28,-3.719,118.967,225693,0.877,9,0.0,0.063,0.775,0.868
117,afrobeat,Ce N'est Pas Bon,5MLW8jzgAdr5pJxPl1qIMS,0,-3.813,116.056,229800,0.712,6,0.000188,0.027,0.734,0.721
118,afrobeat,Hwehwe Mu Na Yi Wo Mpena,3PIAWNKvcJc0EwwoyTVl6y,0,-7.537,108.838,471360,0.736,0,0.000503,0.0641,0.788,0.656
119,afrobeat,Soukora,5sAsx8AyENsvhtKwmCnm4F,0,-17.312,90.316,365173,0.328,3,0.00107,0.0327,0.695,0.431
120,afrobeat,Aïcha,0MEn5wVttIHOLTgRQtWcOv,0,-6.135,96.003,312800,0.737,7,1.17e-05,0.0365,0.663,0.754
121,afrobeat,Chop Dat Money - Remix,3GuT26T92ZX1c3lHKLBVzs,23,-5.424,127.01,272126,0.808,5,1.26e-06,0.0864,0.858,0.801
122,afrobeat,Alkhar Dessouf,3awU4I6zcygJQBa5nzE3wv,0,-13.142,85.071,293800,0.179,0,0.000456,0.09,0.366,0.732
123,afrobeat,Many Things,6sb206xzcpbH4goZCYyY8b,0,-9.578,96.038,481787,0.718,5,0.00981,0.0325,0.969,0.683
124,afrobeat,The Matter (feat. Wizkid),2cWdhA4ZDBvYuHRKKIPT3k,41,-6.782,103.07,198058,0.841,2,0.0,0.271,0.808,0.697
125,afrobeat,Ara,1PTGzgjNWP4upVlCp95I6i,0,-5.54,129.989,254773,0.901,7,7.68e-05,0.104,0.611,0.66
126,afrobeat,Savane,2waQKyhYkF4GX2Qc1OsmrD,0,-10.45,135.866,463267,0.279,4,0.134,0.0615,0.509,0.776
127,afrobeat,Kukere Remix,4ASD9pZQe6T1lwNfgIQTFT,0,-2.252,130.06,268492,0.93,6,0.000404,0.0649,0.86,0.69
128,afrobeat,Azonto,3LZMPBsDMfp9Z2bO60Gm8a,0,-5.83,130.059,170808,0.916,7,0.0,0.0534,0.666,0.634
129,afrobeat,Trouble Sleep Yanga Wake Am,4fqjn54bGei0mi7iazrzdk,0,-9.545,141.896,723701,0.561,3,0.00609,0.032,0.614,0.601
130,afrobeat,Imidiwan Winakalin,7sZ6gpg4VjRPr8Og0TEBDI,0,-5.677,101.64,267373,0.656,2,0.767,0.034,0.417,0.59
131,afrobeat,No One Like U,7HfRKaXMxrMlVTmmyuOiFG,36,-2.878,102.0,268213,0.866,8,0.0,0.182,0.936,0.828
132,afrobeat,Namania,1Mvhixzp33IQ7gVO1RFSqo,0,-10.475,100.016,251747,0.576,2,0.00308,0.0333,0.583,0.751
133,afrobeat,Madan,20RO66E2YhxDEM75kEQg5R,0,-4.719,130.027,359733,0.917,5,0.00105,0.036,0.896,0.742
134,afrobeat,Don't Stop Believin',77NNZQSqzLNqh2A9JhLRkg,75,-7.106,119.25,248907,0.802,4,0.0,0.0392,0.472,0.491
135,afrobeat,Water No Get Enemy - Edit,43ile6cBzr9uaC4bJf6J3N,48,-7.697,90.852,591707,0.924,10,0.0266,0.0569,0.89,0.645
136,afrobeat,Pata Pata,4S4dCACmtuPWbhvMSfDXqN,2,-7.278,126.038,180147,0.788,3,0.0,0.0382,0.974,0.818
137,afrobeat,Do as I Do (feat. Tiwa Savage & Mayd),5CenzEda9253FnWUkqawgW,31,-3.818,119.992,246107,0.882,6,1.84e-06,0.0735,0.964,0.771
138,afrobeat,Ragga runt,4xbgqycGsPQhg5ESZs8Shq,34,-4.256,138.061,183173,0.936,4,1.98e-06,0.0922,0.886,0.692
139,afrobeat,Yamore,507PAwSH84xCCDM3emWte7,49,-9.696,80.086,438453,0.463,1,0.0,0.0562,0.677,0.621
140,afrobeat,Rirongere,6wAEW6P0AFUaVbp0gh8tfy,0,-7.455,129.622,219467,0.949,1,0.0101,0.0361,0.944,0.815
141,afrobeat,Sowa,4jKe4NnyGnDKb59svENink,1,-9.94,106.024,188187,0.36,9,0.0,0.0994,0.306,0.843
142,afrobeat,Masiteladi - feat. M,1XxGZ4tc9wjow9ymwGdPP7,0,-5.284,92.489,236107,0.853,11,0.0,0.0291,0.836,0.598
143,afrobeat,All the Same,1nwWS19NmjdNr4IlMuvRWX,0,-6.821,149.526,269693,0.716,11,1.93e-06,0.0377,0.404,0.459
144,afrobeat,Circle of Life,0GrhBz0am9KFJ20MN9o6Lp,52,-11.695,83.915,239853,0.503,10,0.0,0.039,0.579,0.424
145,afrobeat,Très Impoli,31c3a00fMiv6m2KaC8293v,0,-6.064,107.404,226533,0.859,5,0.0,0.157,0.835,0.514
146,afrobeat,Dami Duro,2ZW1j8uz7YuSvi0Aj8MlED,0,-4.63,124.986,252082,0.959,5,0.0,0.111,0.739,0.662
147,afrobeat,Soul Makossa,4JaOd0NUBTckYFZMguuY7M,1,-3.8,115.014,264307,0.826,0,0.00234,0.149,0.775,0.831
148,afrobeat,Olofofo (feat. Wizkid),0IFwqOXh5Z54TrN9rMzOQ7,0,-5.72,119.93,283067,0.795,11,0.0,0.151,0.802,0.724
149,afrobeat,Jamm,07zDU6jmVdOoWUqloXPlK5,0,-11.068,159.974,288293,0.667,9,0.144,0.0557,0.903,0.786
150,afrobeat,Laidu,05CF4ATpqROLTQVYABNZ3W,52,-15.172,99.747,386973,0.269,10,0.0406,0.0365,0.397,0.702
151,afrobeat,Kinsiona,7E93z0vJ2tuz27v5alv4BF,0,-7.176,158.476,242333,0.496,5,2.15e-06,0.0996,0.719,0.641
152,afrobeat,Beautiful Onyinye,3YlkOxWW57K0OpL7ZVVGqj,39,-4.725,99.96,292107,0.793,6,8.11e-06,0.057,0.896,0.709
153,afrobeat,Truth Don Die,0sQDRiy9FbUmIWVorA8y6V,0,-7.305,126.001,380533,0.947,0,0.000695,0.0354,0.958,0.741
154,afrobeat,Allez Ola Olé,1xSl7uE9De7aLDEGXahCJB,52,-4.706,129.024,172746,0.934,11,1.08e-06,0.06,0.721,0.642
155,afrobeat,Sabali,3YrIjupEa0IWX0LZcqdEaU,0,-6.571,124.033,196813,0.652,0,0.506,0.0296,0.163,0.604
156,afrobeat,Kanou,77NxWmxauHL0k1Lo5TOliE,16,-8.447,135.181,310453,0.499,0,0.813,0.0325,0.726,0.571
157,afrobeat,Capoeira,5K6zgRef0C7Y5PF6GuI3WY,5,-13.127,93.727,423200,0.635,0,0.865,0.1,0.676,0.578
158,afrobeat,Viva Nigeria,6kXfajPTXe0KcOxfzxeT3O,0,-10.59,125.347,227347,0.525,7,0.00216,0.0826,0.667,0.598
159,afrobeat,Skelewu,3X1gFPtj3qdvJCDgXj4Aym,0,-3.098,121.009,187507,0.851,10,1.85e-06,0.109,0.836,0.832
160,afrobeat,Gongo Aso,5JEw4FrNlWmHxgBkw0jbEj,39,-2.742,110.03,224307,0.965,4,9.84e-05,0.0409,0.902,0.824
161,afrobeat,Forever,59FjL5y7X8P8PmR8o9lmpi,34,-3.509,115.0,269320,0.825,8,0.0,0.0512,0.965,0.774
162,afrobeat,Kala,1NZLeV03NuHaDdQlGGza0f,0,-11.406,132.721,306693,0.365,5,0.705,0.0335,0.602,0.603
163,afrobeat,Wavin' Flag - Coca-Cola® Celebration Mix,6WFQsZZa81anp9BkqZMyTb,56,-4.192,151.869,212507,0.791,0,0.0,0.0644,0.615,0.583
164,afrobeat,Tajabone,2RgMZ2GGe2nsQnY4sMs4i8,0,-11.782,158.198,241533,0.263,9,7.97e-05,0.0314,0.314,0.399
165,afrobeat,Sexy Mama,6ailwXIyLrQ79qx46iay42,0,-1.159,129.921,211650,0.968,1,0.00268,0.0797,0.81,0.61
166,afrobeat,Fine Lady,7vs4rAQJkNDa0elMTyTEML,0,-5.828,123.983,221720,0.912,2,0.0,0.117,0.82,0.75
167,afrobeat,Wine Slow,1MjdB0vutPGJCPLtJfYtC2,0,-8.698,119.845,154671,0.557,8,0.0,0.286,0.425,0.615
168,afrobeat,Jupa - Remix,0bTIb1hVHD656dTDcfPLQc,26,-11.271,114.003,274547,0.688,6,0.0,0.227,0.962,0.842
169,afrobeat,Do Me,25oYvy0IVN12bvid23teLz,41,-2.293,103.045,283347,0.916,10,0.0,0.119,0.964,0.824
170,afrobeat,Bassekou,2UDFkcyY8nmk45kNj6ZSBr,25,-7.353,148.77,201733,0.756,5,0.00808,0.0537,0.964,0.497
171,afrobeat,Tameyawt,6pHwqpMn46FO8ElgM3U9Wc,0,-11.753,80.13,275667,0.154,4,0.0506,0.113,0.659,0.766
172,afrobeat,Wililé,2BmFQiVFqoRFR2uzhjI4bJ,0,-13.669,114.912,290347,0.257,10,1.33e-05,0.0575,0.535,0.489
173,afrobeat,Sounsoumba,2lyqniPQvmr35fbCazgx4c,0,-5.878,119.042,261547,0.837,7,0.0,0.067,0.849,0.675
174,afrobeat,La Différence,4HQquliJiYmbCx5twHilxM,0,-7.298,111.962,245320,0.623,0,0.000104,0.0247,0.78,0.708
175,afrobeat,Yellow Fever,27DHghk2tvT7427mDoZwgW,0,-7.116,103.677,920319,0.894,1,0.109,0.165,0.683,0.769
176,afrobeat,Sexy And I Know It,70Vdd1gx5tn84jkAU31ASv,67,-4.225,130.021,199480,0.861,7,0.0,0.316,0.795,0.707
177,afrobeat,Pakurumo,5YgyvTZmdkIfFOnj8ri8mZ,40,-5.412,119.99,212006,0.737,2,0.00576,0.0421,0.967,0.879
178,afrobeat,7 Seconds (feat. Neneh Cherry),76D5nfZbYzZYfUZKGy73jy,60,-9.621,154.198,305773,0.702,1,1.79e-06,0.0267,0.509,0.68
179,afrobeat,Zouglou Dance,48QHm9HUbezx7pNAEQIu79,0,-4.362,128.414,183693,0.793,9,4.18e-05,0.0613,0.911,0.868
180,afrobeat,M'bifé (balafon),2Az6zgqMvTtz1BnxKtjE8e,0,-6.597,109.011,118867,0.791,4,0.887,0.0398,0.963,0.734
