Genre,Track Name,Track ID,Popularity,Loudness,Tempo,Duration_ms,Energy,Key,Instrumentalness,Speechiness,Valence,Danceability
brazil,Deixa A Vida Me Levar,2IFVgmtIwyg2AmWV6yZJqT,37,-10.11,104.76,276867,0.774,11,0.0,0.232,0.893,0.731
brazil,Ne Me Quitte Pas,1XKhDkF8bX5IxMO4QTirvl,47,-7.742,115.89,242267,0.52,4,0.0,0.0335,0.44,0.741
brazil,Codinome Beija-Flor,5yFI0Vs3x4EbeIDerT0ck1,56,-9.793,95.205,151307,0.255,11,9.67e-05,0.031,0.301,0.482
brazil,Só Por Uma Noite,3FXo3xKG3aYV3hvdRzUY61,60,-2.745,109.037,203373,0.964,4,0.0045,0.0458,0.644,0.574
brazil,Águas De Marco,0Fzuca7Mfj4F9k7Fu4SyrS,0,-22.586,152.618,180933,0.225,5,0.00865,0.12,0.79,0.605
brazil,Um Minuto Para O Fim Do Mundo,7ATfTQCF4OGSY91yKk42km,60,-2.802,126.722,198000,0.973,0,0.0,0.049,0.67,0.408
brazil,Já Sei Namorar,2GplG03rw0CN2EMLzPJZAl,62,-6.687,145.56,196987,0.822,9,0.00115,0.057,0.833,0.67
brazil,"Amor, Amor",265UWKABWdpx65MsMCepS8,18,-4.462,96.022,183893,0.863,6,0.000348,0.0657,0.525,0.783
brazil,Andei Só,1NsKsCNMbK8Impt7oSB2jM,0,-9.093,139.942,272267,0.518,1,1.01e-06,0.0295,0.802,0.678
brazil,Samba Da Bencao,1uVSJkagOwtgMmeexAp1hg,38,-9.711,80.68,287267,0.496,6,0.000163,0.0324,0.569,0.662
brazil,Máscara,0wmtEwRmA8l3jndpf8zARo,0,-3.97,99.958,288680,0.695,7,0.0,0.0256,0.419,0.661
brazil,Mas Que Nada,2pvA8uzxL6JDreXscajgON,23,-8.779,100.018,262573,0.88,5,4.64e-06,0.0798,0.882,0.752
brazil,Oitavo Andar,0nppnJpYfTBwW7WpnQXlB3,0,-12.31,116.893,133236,0.286,5,0.0,0.0474,0.703,0.702
brazil,Por Enquanto,7HlfWAXopQ3Guq7bn88LCX,0,-13.755,143.547,143917,0.327,7,0.0,0.0507,0.279,0.404
brazil,My Girl,6LMjjcvtlWp1Dtj19yiIvT,56,-15.233,83.538,209573,0.093,9,0.0,0.054,0.312,0.685
brazil,Dois Rios,0cWA7zp6HZm5lqdmozH0TF,26,-6.402,77.051,281160,0.622,9,0.0,0.0249,0.376,0.495
brazil,O Vento,4MYTwzia07JVDvMes0y0qY,2,-6.17,137.948,213867,0.685,9,1.08e-05,0.0328,0.839,0.665
brazil,Eu Sei,5YQPOIAt3U7DMAswTVvzax,58,-8.234,108.087,232120,0.613,7,0.0,0.0301,0.397,0.44
brazil,Tempo Perdido,7MnT7msJZg3XBAS0OTfGrB,67,-13.076,186.007,302200,0.662,4,0.00112,0.0486,0.221,0.293
brazil,Shimbalaiê,4xISjdYpFEMsAFC2ax7OVE,56,-9.604,101.975,196907,0.485,0,0.0,0.0452,0.512,0.743
brazil,Subirusdoistiozin,7e1OrZHVcoXkP4hxLjP3oA,0,-7.644,86.477,213573,0.503,1,0.00201,0.262,0.558,0.741
brazil,The Girl From Ipanema,1Sq5WIPVCs0fMODkLpFxZL,0,-16.771,126.677,194867,0.606,1,0.00402,0.041,0.746,0.641
brazil,Tardei,0EX0wy0g1amU55KWD9Kovf,0,-14.357,128.04,213880,0.187,6,0.006,0.0343,0.299,0.534
brazil,Balada (Tchê Tcherere Tchê Tchê),3WOAyxXLXWJJx2wZHJJT2X,0,-4.216,127.963,201840,0.949,11,0.0,0.0557,0.857,0.681
brazil,Geni E O Zepelim,4eF9KMFVQWL3RTxBYkXi0V,6,-7.561,150.43,337133,0.524,0,0.0,0.0425,0.462,0.47
brazil,Velha e Louca,0UtoASDXmEeZklHfKlqz8s,52,-8.682,110.914,165960,0.424,9,0.0,0.0545,0.719,0.726
brazil,Chega de Saudade,0HbETqD1NfatN78USacrJP,0,-16.004,87.771,121987,0.242,4,0.0,0.0327,0.647,0.563
brazil,Metamorfose ambulante,1BGrHLBKZCVGslxe0dSExv,0,-9.201,136.131,227827,0.553,2,0.0,0.0323,0.6,0.497
brazil,Alforria,31NSDwCjIRYaPJW3tNNGUv,0,-7.399,178.008,222014,0.849,11,1.5e-05,0.0468,0.917,0.518
brazil,Show das Poderosas,28aUFtkMnJaqNQkLHR0weV,51,-7.857,132.97,150933,0.694,5,0.0,0.104,0.661,0.806
brazil,Boa Sorte / Good Luck,1LR5KBD64oRzGEjQhAMNdj,52,-12.07,111.066,235600,0.487,11,0.000498,0.0608,0.311,0.782
brazil,Me deixa,2tBah0hzCdsafd4fNkjRaM,57,-6.217,118.187,247600,0.836,7,5.72e-06,0.0517,0.336,0.635
brazil,Ai Se Eu Te Pego - Spanish Version,0sdhpuSSWjRvrVAYDyWaBc,0,-4.182,96.001,163587,0.933,11,0.0,0.0407,0.877,0.722
brazil,Pra Ser Sincero,4hCrrd4eWFmPdycdcky1Wf,44,-9.172,126.101,191867,0.334,11,0.0,0.0446,0.149,0.482
brazil,Sambinha Bom,3oVI4L3rUkawtbRo2GsOZh,49,-11.099,143.976,175107,0.406,9,0.00824,0.054,0.579,0.654
brazil,Keep Me In Mind,5ruFO5Cbjvljsh3ItsDmp8,29,-6.958,122.992,144547,0.709,4,0.731,0.0326,0.963,0.619
brazil,Cara valente,1KlC2yGobg0mBMAIJ3OrX2,51,-9.963,157.946,282293,0.56,2,0.0045,0.0482,0.645,0.738
brazil,Chão de Giz,7ieOQPT3n26Hav7QtTSGR4,0,-9.978,145.216,286360,0.401,4,0.00247,0.0328,0.487,0.367
brazil,Toda Forma De Poder,0FcYoRbrZ9eR2bc5nw6feN,49,-7.304,202.846,195067,0.947,2,0.0,0.115,0.593,0.325
brazil,Linha de Frente,3IljqNcSS7RB8ggxnig688,21,-9.5,167.959,269307,0.496,7,0.00112,0.0793,0.675,0.768
brazil,Índios,5Z29IzMEP5TY8HsXWwPYWX,41,-9.604,147.529,258093,0.587,0,0.253,0.03,0.678,0.573
brazil,Preciso me encontrar,2EEMetkYSqxIRMpptSqxmx,0,-10.805,77.08,176760,0.516,2,0.00624,0.0771,0.688,0.428
brazil,Hoje Eu Quero Sair Só,7IlN4RrC4oILrQJ1xsBM3f,2,-8.305,94.017,338880,0.597,7,0.000219,0.0468,0.699,0.78
brazil,Quem de nós Dois (La Mia Storia Tra Le Dita),2yQMmtem48vOjB1OXAvbKD,60,-7.869,159.985,305667,0.591,10,0.0,0.0351,0.508,0.594
brazil,Depois,5vdH3ZOmnmvCtLbfNpJBgb,30,-9.025,135.778,173587,0.564,10,9.9e-06,0.0302,0.435,0.559
brazil,De Todos os Loucos do Mundo,1Thcp2JGBWW1edul945eW3,0,-13.744,124.932,143964,0.339,0,0.0,0.0909,0.809,0.752
brazil,All Star,5YzqxOw9aMssgQ6rebBF4d,12,-9.074,90.039,181760,0.486,9,1.31e-05,0.0444,0.633,0.574
brazil,Mistério do Planeta,3TAMiM8XFmU9vFd333pgRh,59,-8.399,146.878,217960,0.495,1,2.52e-05,0.0891,0.683,0.61
brazil,Você,7ILgs068FwCIat5DA1CI99,0,-4.754,143.177,249400,0.709,4,3.26e-05,0.0458,0.712,0.339
brazil,Apenas Mais uma de Amor,31svfXMDnt8sgu4SuDqL2K,0,-12.408,165.834,218093,0.357,5,0.0,0.0347,0.303,0.394
brazil,Hourglass,1YvryPjDMhoCxelMsMUXGz,0,-6.817,130.04,212493,0.746,4,0.25,0.0556,0.541,0.626
brazil,Monomania,11hDRzAH1mzs7qdCBWzAH1,0,-11.19,110.959,166626,0.347,9,0.0,0.044,0.583,0.718
brazil,Último Romance - Ao Vivo,3Pssl5CAjQVYMJDlPphGUb,35,-6.997,165.954,263733,0.775,3,0.234,0.0471,0.602,0.33
brazil,Sutilmente,4pG8lbKPKkfGSniMXxZTM7,61,-7.254,99.984,242507,0.632,6,2.9e-05,0.0241,0.459,0.586
brazil,Tempos modernos - Remasterizado,4Z8zmUkhtz6pCLuWEUFx4J,31,-13.327,117.711,254560,0.455,4,0.000326,0.0327,0.768,0.764
brazil,Gostava Tanto De Você,4lqJizVlijumu0Jn7dXnbC,11,-7.163,89.603,253640,0.945,9,1.07e-05,0.0931,0.862,0.52
breakbeat,"Mary, Mary",5g4BYABjxLYha5U88JFtbT,29,-8.011,126.895,135640,0.564,11,0.0,0.0279,0.935,0.682
breakbeat,Atom Bomb,3ajbqS54UTMweMp1x24DFN,41,-8.777,110.011,345234,0.915,1,0.379,0.0483,0.348,0.5
breakbeat,No Good (Start the Dance),4kcBLVepesflQP345wKVeq,1,-9.233,145.001,377893,0.984,5,0.758,0.0498,0.175,0.645
breakbeat,Dance To The Drummer Beat,3FxSesLCMxPQkCKfT5Rae0,0,-6.351,120.087,310400,0.944,0,0.00436,0.078,0.893,0.851
breakbeat,Funky Mule,56bGHF4ikbEtDgaQAgAWVZ,0,-12.108,134.37,197747,0.573,10,0.879,0.0718,0.393,0.626
breakbeat,Kissing My Love,1uYFjXYe431Stwmapureka,24,-9.771,95.776,363733,0.759,7,0.00401,0.143,0.703,0.673
breakbeat,Doggone,280rPVWqUcN4NGSwbD3NI9,0,-11.893,106.785,719200,0.92,2,0.629,0.0792,0.298,0.456
breakbeat,Building Steam With A Grain Of Salt,6iugUJxw11T9vfOehIzBvF,0,-9.209,164.717,399027,0.833,8,0.934,0.0297,0.469,0.614
breakbeat,Do The Funky Penguin - Pt. 1,4DoFH3rezbOlcXpz68Njxx,10,-10.358,101.495,184547,0.526,2,0.00265,0.0684,0.91,0.811
breakbeat,Crossover,5iXsr2NMr0EnWobhvuCMxI,5,-5.446,172.011,266555,0.938,1,0.567,0.109,0.518,0.701
breakbeat,Not Far To Go,10PkZPPq9DQeOZ54rxp02l,21,-4.123,175.01,385234,0.939,10,0.871,0.0365,0.193,0.448
breakbeat,Station 21 - Original Mix,2hyCn5MFe6wuWyMT985RoN,6,-5.595,134.011,317016,0.955,11,0.706,0.118,0.21,0.845
breakbeat,Voyager,2vGA5jIIHZFjuopVrdzSFG,6,-4.551,173.979,312092,0.901,7,0.91,0.0416,0.296,0.577
breakbeat,Sighs In the Gloom,2Z75AHP4rdJT92Lw5NxuKW,10,-10.339,80.043,438000,0.362,4,0.939,0.289,0.207,0.693
breakbeat,The Big Beat,7kXUexrHEDUhNLSZtzKJsU,19,-5.188,101.972,218787,0.838,0,0.0105,0.0687,0.61,0.563
breakbeat,The Eastoner,33F6IKAoR26lBX3Fclkdq9,18,-15.182,134.001,323867,0.353,6,0.851,0.0285,0.312,0.603
breakbeat,In-A-Gadda-Da-Vida,6RTTygAPtjANZ3d0VlIPcy,0,-8.381,115.748,463507,0.783,7,0.908,0.0404,0.555,0.554
breakbeat,Holy Ghost,09yXj1tSMCdXigghmL3b2S,0,-13.935,103.801,235333,0.749,2,0.444,0.0506,0.766,0.753
breakbeat,Injected With A Poison - Adams Power Mix,68FNfH8S9i4489IJ2YRmdP,0,-5.198,139.937,303493,0.992,11,0.051,0.13,0.355,0.553
breakbeat,She's On Fire (Calibre Remix),7AvC05VVmYg6U9QN6S6xFX,0,-3.969,174.021,334818,0.681,9,0.692,0.0362,0.0976,0.522
breakbeat,Conversations - Rene LaVice & Gremlinz Remix,1XcdpnIVznQf2Qbi2hQNXK,0,-6.577,113.301,367184,0.795,11,0.767,0.0484,0.281,0.78
breakbeat,Diesel Power,2zYsGtlwT3Kqz2yStRXuM4,0,-3.497,105.931,257600,0.877,9,3.66e-05,0.0648,0.103,0.726
breakbeat,Hell Is Round The Corner,2LdaAgX3r9WiyuOJRoN5m2,2,-12.269,119.895,227067,0.535,0,0.00605,0.193,0.491,0.55
breakbeat,Sweet Harmony (Original Mix),2321L83MMqryXE2eHB6PQT,49,-7.637,135.073,267307,0.904,9,0.782,0.037,0.391,0.653
breakbeat,Cold Harsh Air,7DdobTyJGKq6cUqUSvrzZy,0,-5.038,175.013,293406,0.949,10,0.472,0.0426,0.576,0.397
breakbeat,Let Me Be Your Fantasy,2dSREGATsajLMuc0QlUWN3,0,-11.269,134.977,469395,0.83,4,0.0907,0.0342,0.282,0.655
breakbeat,Papa Was Too,6BAIjUvVHUF4GMMSNXeJF9,10,-15.685,91.236,180040,0.374,10,0.0,0.0581,0.621,0.743
breakbeat,"""T"" Plays It Cool - Soundtrack Version",0jDJbLOz78x4732Xmyv5pD,41,-8.223,105.974,266413,0.88,5,0.863,0.0426,0.916,0.751
breakbeat,Squibcakes,7x6dVrd4MRyTtRvla6xSJf,11,-12.156,118.573,475627,0.736,10,0.153,0.113,0.339,0.541
breakbeat,The Exorcist,2hdHE3NgAXTUsIu2EvrOf9,0,-4.649,132.03,407000,0.974,7,0.898,0.0488,0.63,0.69
breakbeat,Empty Promise,2jQqqjwvFvSJrfxPdBzR4l,13,-2.644,171.985,322926,0.975,10,0.598,0.0552,0.0693,0.426
breakbeat,Funky Shit,3zMu4NloKUhA7jYqyP3HTB,0,-5.239,125.008,316427,0.989,4,0.816,0.0801,0.261,0.702
breakbeat,Hear You Breathing,2PjH5Rs1genK8YlwKsRDcl,0,-8.022,174.014,357553,0.742,5,0.712,0.0588,0.222,0.579
breakbeat,One Way,6VOyQk2Pp9ZqiX9BHvRNRo,20,-5.725,87.532,312166,0.728,1,0.535,0.0657,0.352,0.528
breakbeat,Cavern,37wuwV4Y7v2e3kLyvt2fAI,2,-10.15,115.37,319667,0.774,7,0.776,0.0541,0.282,0.685
breakbeat,Easy Move,7qExU976wfNFxtBjSmiEYa,3,-3.483,172.006,339928,0.991,8,0.773,0.0955,0.325,0.548
breakbeat,Vanishing Point,18NuaYiHy3lH8LXWAv60gg,0,-11.369,162.342,447400,0.68,2,0.898,0.0545,0.111,0.541
breakbeat,Narayan,0eQwLLutkGb8G9BvutEOrb,0,-6.685,129.183,545960,0.926,0,0.0827,0.0625,0.038,0.641
breakbeat,"Get Up, Get Into It, Get Involved - Pt. 1 & 2 / Mono",0HHs4jR6fLFzkFFEUTkGkD,0,-3.767,107.701,425733,0.985,0,0.00104,0.181,0.919,0.74
breakbeat,Blow Your Head,5m3tfBqotKLwg5fsRK0MvF,0,-10.839,121.021,283240,0.881,9,0.00594,0.0446,0.697,0.607
breakbeat,Hearts,5RYRhBla3IIvAldgBEoZqR,3,-4.401,170.009,276969,0.962,6,0.715,0.0486,0.619,0.498
breakbeat,Basketball Jam,56p0rhDZmbuQ20JGAD4Coi,0,-6.466,134.968,170693,0.966,11,0.877,0.0704,0.723,0.722
breakbeat,N.T.,5TjNvQEOgOR39tASSspAkM,0,-12.955,96.565,384500,0.499,0,0.00447,0.104,0.839,0.675
breakbeat,The Grunt - Pt. 1 & 2,7c507lRoBJNXdXX7JMHmIe,0,-10.726,105.236,212373,0.647,11,0.862,0.102,0.788,0.599
breakbeat,Desperate Planet,6ntPsUI7bACD18wjsh37pW,0,-5.761,175.0,441600,0.67,10,0.945,0.0773,0.0725,0.695
breakbeat,It's a New Day,3xbJKmI4nJsrNWsR19FXdu,25,-12.555,95.633,180088,0.625,0,0.0049,0.103,0.942,0.696
breakbeat,Going to California - 1990 Remaster,55sjCMeQM26VxbNHhMtj2b,59,-17.701,77.376,211467,0.237,2,0.00638,0.0333,0.541,0.495
breakbeat,Feel Real Good,0JaqIqqFzNkQFoCJTFrakV,39,-7.477,135.953,280853,0.895,11,0.907,0.0337,0.554,0.595
breakbeat,On Letting Go,6YysF3sAiFUoxGChxE8cyK,1,-10.817,173.071,363028,0.586,5,0.489,0.0748,0.639,0.657
breakbeat,Get A Move On!,3AgEOAo3dvkjtsBmeTGRjg,52,-7.586,123.324,454600,0.768,7,0.755,0.0483,0.818,0.761
breakbeat,Nite Link,5cCVXt4thSPr7i3QCenuaX,1,-5.314,173.975,315768,0.837,2,0.391,0.0864,0.483,0.613
breakbeat,Say Nothin - Extended Mix,2JtJOqT5Vw7ynW54RQGeMp,10,-4.696,172.049,344787,0.789,0,0.361,0.151,0.347,0.749
breakbeat,The Evening Loop,6NQnb2yI5JbT2mnsEoZoRv,26,-5.487,116.624,400457,0.918,1,0.123,0.0519,0.139,0.353
breakbeat,Bouncy Lady,3yymVPremvBnnA1nXBVLRr,0,-8.818,177.107,236507,0.757,0,3.57e-05,0.0998,0.924,0.516
breakbeat,Put On Train,6Or7JzecPcUjvoA7crU3hy,0,-9.166,89.578,353213,0.688,3,0.803,0.0346,0.719,0.566
breakbeat,Organ Grinder - Calibre Remix,2nlvUzQECuU0uJKPGKlkX5,8,-7.911,175.013,444606,0.704,10,0.952,0.0666,0.182,0.694
breakbeat,Get Into Something,0BrWuWKYkqHOH7u1Hq3L5e,0,-5.878,114.789,449227,0.904,11,0.000289,0.0941,0.782,0.564
breakbeat,Name Of The Game,4XKEVz0X1BIDhCAfb782tm,44,-4.086,181.957,255093,0.933,1,0.724,0.0544,0.679,0.522
breakbeat,Where's the Beef? - Original Mix,6TAfw9nYXGFGR82pEQy7KT,0,-3.643,130.015,267933,0.971,6,0.834,0.119,0.177,0.727
breakbeat,Give It Up,5YyYjeDx8Cg2N8JcSc8Nrh,0,-12.569,96.386,220733,0.596,9,0.683,0.0663,0.773,0.703
breakbeat,Hot Pants... I'm Coming I'm Coming,1W9qOaMlBUWclH1WOu57X0,0,-8.376,112.023,145600,0.742,11,0.0038,0.0591,0.897,0.802
breakbeat,Palm Grease,7inW3Cs2l4laNgLKp5R17K,38,-10.326,106.221,636733,0.754,2,0.793,0.0745,0.96,0.59
breakbeat,Wah Wah Man,3K7rANCAEKSzjfUGAU7VMi,24,-14.533,90.345,227227,0.47,0,0.699,0.0589,0.703,0.688
breakbeat,Bounce & Rebound,7Lpua026S6RsMiU2E6BBkL,0,-11.047,139.969,250147,0.706,1,0.0,0.0956,0.652,0.736
breakbeat,Voodoo People (Pendulum Mix),4IwnNqIML38mYMXGKVsScD,0,-5.553,173.993,307813,0.963,1,0.84,0.0657,0.512,0.446
breakbeat,Ch-Check It Out,56H98l4uinRifnTH8e308N,57,-7.02,115.062,192427,0.899,1,0.0,0.292,0.694,0.795
breakbeat,Night Vision,5gkVOhjqZlwyBwV8iDeQDj,13,-3.124,175.041,316800,0.935,5,0.0123,0.0407,0.345,0.415
breakbeat,Raw As F**k,3o8aGmXy11ncTw7uYId2DE,0,-6.065,138.056,350387,0.973,8,0.889,0.0348,0.535,0.567
breakbeat,The Taste Of Absence - Original Mix,3hL1FjMMHnvPvnx1PE5fEA,0,-8.207,174.994,362057,0.762,9,0.926,0.049,0.273,0.617
breakbeat,I Can See It In Your Face,5A37UCV7aPjhp1RSocVBfc,45,-4.977,99.964,408000,0.938,5,0.0235,0.0526,0.534,0.66
breakbeat,Jupiter Shift,6byVrruF9GkqCbe00BJsZM,27,-3.146,128.007,303874,0.976,9,0.565,0.0523,0.708,0.551
breakbeat,Take Me To The Hospital,5u1OlGChiwTFL2rliPOZCT,0,-3.218,122.721,220253,0.973,6,0.47,0.068,0.279,0.347
breakbeat,House Of The Rising Funk,7s0Y3bkXFbEzpTuRk7Sggu,0,-10.448,95.892,200012,0.562,5,0.241,0.131,0.669,0.727
breakbeat,Change (Makes You Want To Hustle),6rdqOrVDOSrTCuty0748AV,31,-8.743,105.578,308427,0.816,1,0.276,0.0673,0.686,0.699
breakbeat,Never Gonna Stop The Show,1Qw7lOChvjDPFgcRZdcgWJ,23,-6.445,135.029,229135,0.928,7,0.00223,0.199,0.82,0.674
breakbeat,Don’t Go (Original Mix),3vvPzmRKwWXDosbNCkJ44P,43,-5.004,132.943,311680,0.979,10,0.8,0.0489,0.963,0.711
breakbeat,Shack Up,6jF8x34bwzw1NrMxFQ5LOL,30,-9.325,111.547,179600,0.624,9,0.713,0.0604,0.961,0.902
breakbeat,I'm Gonna Love You Just A Little More Baby - Single Version,6EOvsIiqfHJNC7ht5QmAkc,0,-14.167,87.655,233200,0.48,7,8.02e-05,0.0536,0.728,0.626
breakbeat,Hunk O' Funk,291Hmqlt06KMjGhQOqmSyT,21,-15.477,173.469,362933,0.437,0,0.836,0.0422,0.805,0.471
breakbeat,I Got The... - 2006 Remastered Version,5z4aJcyp0JOtoFquAPfor2,0,-11.882,86.077,394720,0.576,0,2.36e-05,0.125,0.587,0.465
breakbeat,One Foot Skank - The Autobots VIP Mix,1kOcBp3iyGBAq53oGST5Pd,11,-7.32,135.966,282347,0.948,9,0.0193,0.0597,0.42,0.683
breakbeat,The Culture,5T2rl7xklxiAEPz04S17um,31,-5.126,97.698,228505,0.833,5,0.0277,0.04,0.843,0.708
breakbeat,Chicken Yellow,4ZRLTnjit8gjctTKedKnBw,0,-14.222,102.64,175120,0.56,11,0.857,0.0322,0.869,0.8
breakbeat,Heartbeat - Erotic lounge edit,0i0Xj1sA4mi4vd26bd8Qcw,0,-11.75,121.99,370040,0.554,7,0.13,0.0512,0.768,0.785
breakbeat,The Payback,6SaOWdixuJbg010zPmwjOw,0,-6.781,97.872,447373,0.797,10,0.000127,0.216,0.749,0.87
breakbeat,Smack My Bitch Up,2lBpN5CZ3zLyVIPejUhN6Y,3,-4.516,136.223,342733,0.993,10,0.629,0.142,0.247,0.603
breakbeat,"Get Me Back on Time, Engine Number 9 (Pt. 1 & Pt. 2)",2U5dKDtmXiZUUJAtZcHk8B,27,-7.012,97.064,387933,0.909,10,0.00161,0.0712,0.633,0.68
breakbeat,Tricka Technology (feat. T.C. Izlam),29qF6DGkNNAgR5lmA6TDmV,33,-5.728,101.842,294107,0.854,10,1.33e-05,0.101,0.908,0.791
breakbeat,Revolution - Davip Remix,36DDXsQyBmnk1MgaDXMWbA,1,-1.075,135.081,407120,0.988,7,0.486,0.104,0.217,0.581
breakbeat,Voodoo Child,53mDTOjje0OugtASvTL61g,0,-8.378,127.92,236093,0.693,11,0.556,0.0508,0.368,0.77
breakbeat,Control - Original Mix,5PXNSqOV58WHQUnhrq7Qnn,13,-8.833,86.981,308966,0.597,5,0.0462,0.237,0.367,0.791
breakbeat,Invaders Must Die,6FmSCambSeWTMvWSUco4EO,0,-5.171,140.035,295027,0.9,6,0.902,0.0541,0.0993,0.6
breakbeat,Bangarang (feat. Sirah),6VRhkROS2SZHGlp0pxndbJ,71,-2.302,110.026,215253,0.972,7,3.22e-05,0.196,0.576,0.716
breakbeat,Laurel Canyon - 2005 Digital Remaster,4j8jgGz3pZiPl3sMx3CzLg,20,-8.597,96.095,247333,0.704,5,0.000284,0.0275,0.785,0.657
breakbeat,Scatter,3lVuSz7sbT9y0xVzGPluXA,17,-4.704,174.02,309086,0.971,11,0.705,0.0891,0.657,0.66
breakbeat,One B-Boy,0nOrsCcOZX9aYpA9ZssZfy,0,-8.045,126.037,196910,0.859,7,0.828,0.114,0.678,0.731
breakbeat,Fire (Sunrise Version),4e081v84DUXLS7AceAD9c9,0,-11.363,140.031,297933,0.697,5,0.00318,0.0541,0.96,0.748
breakbeat,Kissing My Love,1UuwaTzUO6RqLUrtiUP7Kd,32,-11.432,93.698,230427,0.603,1,0.000414,0.172,0.927,0.827
breakbeat,Rock Steady,6zttKhN0rUFfAOzn4HctNU,0,-9.851,104.641,192307,0.779,7,0.0992,0.134,0.88,0.747
breakbeat,Good Love,6opwTHus1kYkhVJAkt1cJj,10,-8.288,98.042,279360,0.778,8,0.000835,0.0455,0.57,0.687
british,Flux,3motGmEfXRYg9uYLfeMef4,0,-5.569,152.098,215720,0.949,1,0.0019,0.12,0.289,0.485
british,I Am the Resurrection - Remastered,5ikdUUm6JbnEVnp35c7dvy,59,-6.324,129.743,492947,0.866,4,0.113,0.0411,0.723,0.356
british,Moments,3MxJGBnYaP4yQYUv90HLqZ,66,-4.937,149.894,262640,0.739,2,0.0,0.0451,0.253,0.474
british,Bohemian Rhapsody - 2011 Mix,2GAIycsMaDVtMtdvxzR2xI,53,-9.961,143.883,354320,0.402,0,0.0,0.0536,0.228,0.392
british,Supersonic,7bedqIPLUWtyYb3sWxtt2K,10,-4.652,104.069,284747,0.878,9,0.00438,0.036,0.657,0.39
british,Oath,6D0QtayzCNVKoIZ8IX2npw,57,-3.65,113.23,218507,0.864,5,0.0,0.13,0.719,0.412
british,The A Team,1VdZ0vKfR5jneCmWIUAMxK,75,-9.918,84.996,258373,0.289,9,0.0,0.0367,0.407,0.642
british,Wild Thing (Re-Recorded),695D3IeuIXeUHX2RUlnfQp,1,-9.23,104.469,153120,0.686,9,0.0948,0.0703,0.564,0.706
british,Somewhere Only We Know,0VxFKXvKLjYWU7oPPMwzuN,4,-5.24,172.257,236360,0.646,9,1.5e-06,0.0257,0.389,0.457
british,Live While We're Young,6aGjEZ7kq3YXgD0EDt80O5,73,-2.063,126.015,200187,0.837,2,0.0,0.0543,0.936,0.658
british,Waterfront - Remastered 2013,5GjwkQ7h5jkH3joCjOS3yG,24,-7.302,120.22,286520,0.801,2,0.399,0.0324,0.386,0.564
british,No. 1 Party Anthem,7ArHv3Ry2dWHFwQ8b5BoON,1,-5.563,115.013,243132,0.698,0,0.0887,0.0297,0.599,0.505
british,Life On Mars? - 1999 Remastered Version,1C9NuEa1wOF15EOBuWaaxS,3,-7.859,121.398,223413,0.591,10,1.03e-05,0.0369,0.373,0.44
british,Every Teardrop Is a Waterfall,2U8g9wVcUu9wsg6i7sFSv8,67,-6.883,117.985,240796,0.733,9,0.00922,0.0396,0.313,0.425
british,Wonderwall,2CT3r93YuSHtm57mjxvjhH,10,-4.373,174.426,258613,0.892,2,0.0,0.0336,0.651,0.409
british,You Really Got Me,4D0BiMiLN6z2x7Tq9BcqoT,4,-3.95,137.331,133813,0.963,1,0.0,0.102,0.961,0.576
british,I Wish,5bODPM8nTwwTIE4W9fuUcC,64,-3.123,124.044,216947,0.872,7,0.0,0.0347,0.299,0.62
british,Sunburn - Deluxe Edition,3YPiRYIUFlcQ0aaLGmeswS,52,-12.119,78.864,275882,0.098,10,0.0,0.0376,0.234,0.464
british,Do You Want To,1IGkKaoHZLodoscIoHVia0,0,-2.887,123.091,215000,0.939,0,0.000612,0.047,0.748,0.414
british,Animal Nitrate (Remastered),7FTmBYe7DHiOx1ZdaNzbZb,36,-4.861,102.204,206333,0.912,6,0.0,0.0487,0.303,0.25
british,I Feel Free,0tWfy6tlwp5jy934GLJXBJ,22,-12.116,87.936,172560,0.427,11,6.33e-06,0.0257,0.464,0.394
british,Everybody's Changing,6qRfox98MxG58sqoPPn8QY,49,-4.265,94.022,215267,0.818,0,0.000457,0.03,0.431,0.512
british,Sultans Of Swing,6AUYnTv5LXbWm2oHxN3QAw,5,-4.966,148.3,348520,0.909,5,0.0276,0.0289,0.892,0.726
british,Fall,3w3LhWlRJNpyzql0Q2j1w5,25,-9.827,82.552,163273,0.283,4,0.00127,0.0323,0.188,0.559
british,Tiny Dancer,22W8VZFcnj4BCIaixnpW0L,3,-14.614,145.533,376067,0.352,0,3.34e-05,0.0279,0.261,0.418
british,Spirits In The Material World,1SZLSZfVqke568NHS3cBIV,0,-11.336,141.567,176982,0.552,9,0.012,0.074,0.909,0.856
british,Gold Forever,6BSSzdZEjbgHRzMditbO0H,32,-4.939,127.995,238293,0.756,0,0.0,0.0287,0.191,0.601
british,In The City,0YnN7lY1escDoM8M7AGnBi,0,-9.133,177.138,137800,0.817,7,6.63e-05,0.0488,0.918,0.374
british,Do I Wanna Know?,3jfr0TF6DQcOLat8gGn7E2,8,-7.596,85.03,272394,0.532,5,0.000263,0.0323,0.405,0.548
british,Wannabe,1Je1IMUlBXcx1Fz0WE7oPT,79,-6.145,110.008,173027,0.864,11,0.0,0.0324,0.891,0.768
british,Over Again,4RC5YmcpCbRsX3AtRzoQeh,69,-6.753,149.913,182200,0.556,2,0.0,0.062,0.55,0.545
